season,date,match_name,result,h_odd,d_odd,a_odd
2011/2012,Unknown,Everton vs Blackburn,1-1,-164.0,275.0,492.0
2011/2012,Unknown,Fulham vs Newcastle,5-2,-105.0,240.0,294.0
2011/2012,Unknown,QPR vs Wigan,3-1,102.0,229.0,280.0
2011/2012,Unknown,Stoke vs West Brom,1-2,-102.0,229.0,296.0
2011/2012,Unknown,Sunderland vs Swansea,2-0,-115.0,237.0,336.0
2011/2012,Unknown,Wolves vs Aston Villa,2-3,162.0,218.0,175.0
2011/2012,Unknown,Norwich vs Chelsea,0-0,476.0,298.0,-172.0
2011/2012,Unknown,Wigan vs Manchester City,0-1,769.0,359.0,-270.0
2011/2012,Unknown,Swansea vs Arsenal,3-2,298.0,236.0,-104.0
2011/2012,Unknown,Newcastle vs QPR,1-0,-149.0,261.0,444.0
2011/2012,Unknown,Aston Villa vs Everton,1-1,129.0,221.0,223.0
2011/2012,Unknown,Blackburn vs Fulham,3-1,194.0,231.0,141.0
2011/2012,Unknown,Chelsea vs Sunderland,1-0,-244.0,349.0,710.0
2011/2012,Unknown,Liverpool vs Stoke,0-0,-213.0,305.0,655.0
2011/2012,Unknown,Manchester Utd vs Bolton,3-0,-667.0,676.0,1530.0
2011/2012,Unknown,Tottenham vs Wolves,1-1,-385.0,459.0,1048.0
2011/2012,Unknown,West Brom vs Norwich,1-2,-108.0,243.0,298.0
2011/2012,Unknown,Tottenham vs Everton,2-0,-179.0,286.0,537.0
2011/2012,Unknown,Everton vs Bolton,1-2,-213.0,316.0,609.0
2011/2012,Unknown,Newcastle vs Manchester Utd,3-0,391.0,268.0,-143.0
2011/2012,Unknown,Manchester City vs Liverpool,3-0,-116.0,244.0,334.0
2011/2012,Unknown,Tottenham vs West Brom,1-0,-333.0,426.0,932.0
2011/2012,Unknown,Wigan vs Sunderland,1-4,154.0,220.0,181.0
2011/2012,Unknown,Fulham vs Arsenal,2-1,301.0,242.0,-108.0
2011/2012,Unknown,Aston Villa vs Swansea,0-2,-115.0,234.0,340.0
2011/2012,Unknown,Blackburn vs Stoke,1-2,162.0,225.0,170.0
2011/2012,Unknown,QPR vs Norwich,1-2,104.0,233.0,267.0
2011/2012,Unknown,Wolves vs Chelsea,1-2,500.0,281.0,-172.0
2011/2012,Unknown,Sunderland vs Manchester City,1-0,472.0,280.0,-164.0
2011/2012,Unknown,West Brom vs Everton,0-1,175.0,221.0,159.0
2011/2012,Unknown,Arsenal vs QPR,1-0,-435.0,496.0,1211.0
2011/2012,Unknown,Bolton vs Wolves,1-1,118.0,227.0,238.0
2011/2012,Unknown,Chelsea vs Aston Villa,1-3,-370.0,426.0,1109.0
2011/2012,Unknown,Norwich vs Fulham,1-1,160.0,229.0,168.0
2011/2012,Unknown,Stoke vs Wigan,2-2,-132.0,250.0,376.0
2011/2012,Unknown,Swansea vs Tottenham,1-1,444.0,269.0,-154.0
2011/2012,Unknown,Manchester Utd vs Blackburn,2-3,-833.0,709.0,1897.0
2011/2012,Unknown,Liverpool vs Newcastle,3-1,-192.0,301.0,561.0
2011/2012,Unknown,Norwich vs Tottenham,0-2,411.0,293.0,-154.0
2011/2012,Unknown,Swansea vs QPR,1-1,-111.0,234.0,323.0
2011/2012,Unknown,Arsenal vs Wolves,1-1,-476.0,525.0,1321.0
2011/2012,Unknown,Stoke vs Aston Villa,0-0,-101.0,229.0,294.0
2011/2012,Unknown,Bolton vs Newcastle,0-2,170.0,227.0,158.0
2011/2012,Unknown,Liverpool vs Blackburn,1-1,-526.0,531.0,1538.0
2011/2012,Unknown,Manchester Utd vs Wigan,5-0,-625.0,594.0,1603.0
2011/2012,Unknown,Sunderland vs Everton,1-1,146.0,221.0,193.0
2011/2012,Unknown,West Brom vs Manchester City,0-0,580.0,341.0,-217.0
2011/2012,Unknown,Chelsea vs Fulham,1-1,-333.0,400.0,1001.0
2011/2012,Unknown,Tottenham vs Chelsea,1-1,174.0,227.0,156.0
2011/2012,Unknown,Everton vs Swansea,1-0,-172.0,277.0,537.0
2011/2012,Unknown,Fulham vs Manchester Utd,0-5,333.0,244.0,-116.0
2011/2012,Unknown,QPR vs Sunderland,2-3,167.0,221.0,166.0
2011/2012,Unknown,Wigan vs Liverpool,0-0,621.0,293.0,-200.0
2011/2012,Unknown,Aston Villa vs Arsenal,1-2,416.0,259.0,-143.0
2011/2012,Unknown,Manchester City vs Stoke,3-0,-455.0,495.0,1326.0
2011/2012,Unknown,Newcastle vs West Brom,2-3,-109.0,241.0,305.0
2011/2012,Unknown,Blackburn vs Bolton,1-2,112.0,234.0,243.0
2011/2012,Unknown,Wolves vs Norwich,2-2,100.0,244.0,269.0
2011/2012,Unknown,Manchester City vs Arsenal,1-0,-125.0,263.0,338.0
2011/2012,Unknown,Tottenham vs Sunderland,1-0,-227.0,334.0,641.0
2011/2012,Unknown,Aston Villa vs Liverpool,0-2,465.0,263.0,-149.0
2011/2012,Unknown,QPR vs Manchester Utd,0-2,567.0,315.0,-204.0
2011/2012,Unknown,Wigan vs Chelsea,1-1,836.0,374.0,-286.0
2011/2012,Unknown,Blackburn vs West Brom,1-2,142.0,229.0,191.0
2011/2012,Unknown,Everton vs Norwich,1-1,-196.0,307.0,561.0
2011/2012,Unknown,Fulham vs Bolton,2-0,-167.0,277.0,487.0
2011/2012,Unknown,Newcastle vs Swansea,0-0,-135.0,254.0,392.0
2011/2012,Unknown,Wolves vs Stoke,1-2,146.0,223.0,189.0
2011/2012,Unknown,Chelsea vs Manchester City,2-1,125.0,250.0,202.0
2011/2012,Unknown,Stoke vs Tottenham,2-1,278.0,246.0,-103.0
2011/2012,Unknown,Sunderland vs Blackburn,2-1,-120.0,246.0,342.0
2011/2012,Unknown,Arsenal vs Everton,1-0,-200.0,304.0,583.0
2011/2012,Unknown,Bolton vs Aston Villa,1-2,136.0,225.0,204.0
2011/2012,Unknown,Liverpool vs QPR,1-0,-357.0,417.0,1063.0
2011/2012,Unknown,Manchester Utd vs Wolves,4-1,-455.0,494.0,1234.0
2011/2012,Unknown,Norwich vs Newcastle,4-2,123.0,245.0,212.0
2011/2012,Unknown,Swansea vs Fulham,2-0,161.0,217.0,177.0
2011/2012,Unknown,West Brom vs Wigan,1-2,-152.0,269.0,440.0
2011/2012,Unknown,Fulham vs Liverpool,1-0,267.0,231.0,104.0
2011/2012,Unknown,Wolves vs Sunderland,2-1,142.0,225.0,194.0
2011/2012,Unknown,Everton vs Stoke,0-1,-149.0,257.0,451.0
2011/2012,Unknown,Aston Villa vs Manchester Utd,0-1,461.0,274.0,-161.0
2011/2012,Unknown,Blackburn vs Swansea,4-2,106.0,233.0,262.0
2011/2012,Unknown,Manchester City vs Norwich,5-1,-588.0,594.0,1517.0
2011/2012,Unknown,QPR vs West Brom,1-1,124.0,229.0,222.0
2011/2012,Unknown,Tottenham vs Bolton,3-0,-357.0,430.0,1001.0
2011/2012,Unknown,Wigan vs Arsenal,0-4,520.0,305.0,-189.0
2011/2012,Unknown,Newcastle vs Chelsea,0-3,283.0,242.0,-103.0
2011/2012,Unknown,Liverpool vs Manchester City,1-1,163.0,229.0,167.0
2011/2012,Unknown,Swansea vs Aston Villa,0-0,118.0,227.0,234.0
2011/2012,Unknown,Arsenal vs Fulham,1-1,-196.0,305.0,570.0
2011/2012,Unknown,Bolton vs Everton,0-2,216.0,229.0,127.0
2011/2012,Unknown,Chelsea vs Wolves,3-0,-500.0,534.0,1336.0
2011/2012,Unknown,Manchester Utd vs Newcastle,1-1,-286.0,375.0,848.0
2011/2012,Unknown,Norwich vs QPR,2-1,108.0,237.0,252.0
2011/2012,Unknown,Sunderland vs Wigan,1-2,-154.0,266.0,454.0
2011/2012,Unknown,West Brom vs Tottenham,1-3,252.0,236.0,110.0
2011/2012,Unknown,Stoke vs Blackburn,3-1,-122.0,254.0,334.0
2011/2012,Unknown,Tottenham vs Aston Villa,2-0,-222.0,328.0,636.0
2011/2012,Unknown,Chelsea vs Liverpool,1-2,-120.0,250.0,342.0
2011/2012,Unknown,Swansea vs Manchester Utd,0-1,543.0,291.0,-185.0
2011/2012,Unknown,Everton vs Wolves,2-1,-167.0,273.0,507.0
2011/2012,Unknown,Manchester City vs Newcastle,3-1,-323.0,416.0,927.0
2011/2012,Unknown,Stoke vs QPR,2-3,-122.0,246.0,353.0
2011/2012,Unknown,Sunderland vs Fulham,0-0,136.0,223.0,206.0
2011/2012,Unknown,West Brom vs Bolton,2-1,-102.0,239.0,284.0
2011/2012,Unknown,Wigan vs Blackburn,3-3,150.0,225.0,184.0
2011/2012,Unknown,Norwich vs Arsenal,1-2,404.0,263.0,-141.0
2011/2012,Unknown,Fulham vs Tottenham,1-3,237.0,231.0,117.0
2011/2012,Unknown,Bolton vs Stoke,5-0,154.0,225.0,179.0
2011/2012,Unknown,Wolves vs Wigan,3-1,-119.0,245.0,344.0
2011/2012,Unknown,QPR vs Manchester City,2-3,711.0,369.0,-256.0
2011/2012,Unknown,Arsenal vs West Brom,3-0,-278.0,371.0,794.0
2011/2012,Unknown,Aston Villa vs Norwich,3-2,-118.0,250.0,329.0
2011/2012,Unknown,Blackburn vs Chelsea,0-1,559.0,322.0,-204.0
2011/2012,Unknown,Liverpool vs Swansea,0-0,-345.0,424.0,1033.0
2011/2012,Unknown,Manchester Utd vs Sunderland,1-0,-400.0,474.0,1141.0
2011/2012,Unknown,Newcastle vs Everton,2-1,136.0,221.0,209.0
2011/2012,Unknown,Stoke vs Newcastle,1-3,-101.0,227.0,297.0
2011/2012,Unknown,Tottenham vs QPR,3-1,-270.0,372.0,765.0
2011/2012,Unknown,West Brom vs Liverpool,0-2,271.0,234.0,104.0
2011/2012,Unknown,Manchester City vs Wolves,3-1,-667.0,627.0,1755.0
2011/2012,Unknown,Norwich vs Blackburn,3-3,-105.0,238.0,299.0
2011/2012,Unknown,Sunderland vs Aston Villa,2-2,-104.0,234.0,297.0
2011/2012,Unknown,Swansea vs Bolton,3-1,102.0,234.0,275.0
2011/2012,Unknown,Wigan vs Fulham,0-2,193.0,225.0,143.0
2011/2012,Unknown,Chelsea vs Arsenal,3-5,-156.0,276.0,450.0
2011/2012,Unknown,Everton vs Manchester Utd,0-1,315.0,239.0,-109.0
2011/2012,Unknown,QPR vs Chelsea,1-0,900.0,379.0,-303.0
2011/2012,Unknown,Blackburn vs Tottenham,1-2,324.0,258.0,-119.0
2011/2012,Unknown,Arsenal vs Stoke,3-1,-161.0,273.0,486.0
2011/2012,Unknown,Fulham vs Everton,1-3,121.0,223.0,235.0
2011/2012,Unknown,Manchester Utd vs Manchester City,1-6,121.0,223.0,246.0
2011/2012,Unknown,Liverpool vs Norwich,1-1,-345.0,434.0,989.0
2011/2012,Unknown,Aston Villa vs West Brom,1-2,110.0,224.0,262.0
2011/2012,Unknown,Bolton vs Sunderland,0-2,127.0,224.0,222.0
2011/2012,Unknown,Newcastle vs Wigan,1-0,-182.0,282.0,550.0
2011/2012,Unknown,Wolves vs Swansea,2-2,-104.0,234.0,301.0
2011/2012,Unknown,Newcastle vs Tottenham,2-2,190.0,231.0,142.0
2011/2012,Unknown,Arsenal vs Sunderland,2-1,-244.0,344.0,728.0
2011/2012,Unknown,West Brom vs Wolves,2-0,106.0,224.0,277.0
2011/2012,Unknown,Chelsea vs Everton,3-1,-303.0,388.0,875.0
2011/2012,Unknown,Manchester City vs Aston Villa,4-1,-303.0,392.0,906.0
2011/2012,Unknown,Norwich vs Swansea,3-1,108.0,229.0,259.0
2011/2012,Unknown,QPR vs Blackburn,1-1,102.0,229.0,279.0
2011/2012,Unknown,Stoke vs Fulham,2-0,131.0,215.0,223.0
2011/2012,Unknown,Wigan vs Bolton,1-3,136.0,225.0,204.0
2011/2012,Unknown,Liverpool vs Manchester Utd,1-1,165.0,209.0,185.0
2011/2012,Unknown,Tottenham vs Arsenal,2-1,102.0,241.0,271.0
2011/2012,Unknown,Fulham vs QPR,6-0,-101.0,234.0,286.0
2011/2012,Unknown,Swansea vs Stoke,2-0,154.0,219.0,181.0
2011/2012,Unknown,Bolton vs Chelsea,1-5,744.0,343.0,-250.0
2011/2012,Unknown,Aston Villa vs Wigan,2-0,-154.0,260.0,473.0
2011/2012,Unknown,Blackburn vs Manchester City,0-4,647.0,338.0,-227.0
2011/2012,Unknown,Manchester Utd vs Norwich,2-0,-667.0,644.0,1614.0
2011/2012,Unknown,Sunderland vs West Brom,2-2,122.0,229.0,229.0
2011/2012,Unknown,Wolves vs Newcastle,1-2,143.0,225.0,193.0
2011/2012,Unknown,Everton vs Liverpool,0-2,192.0,206.0,156.0
2011/2012,Unknown,Norwich vs Sunderland,2-1,140.0,227.0,195.0
2011/2012,Unknown,QPR vs Aston Villa,1-1,108.0,227.0,265.0
2011/2012,Unknown,Stoke vs Manchester Utd,1-1,468.0,274.0,-161.0
2011/2012,Unknown,Arsenal vs Bolton,3-0,-278.0,376.0,777.0
2011/2012,Unknown,Chelsea vs Swansea,4-1,-526.0,557.0,1384.0
2011/2012,Unknown,Liverpool vs Wolves,2-1,-278.0,358.0,821.0
2011/2012,Unknown,Newcastle vs Blackburn,3-1,-114.0,236.0,330.0
2011/2012,Unknown,West Brom vs Fulham,0-0,114.0,225.0,248.0
2011/2012,Unknown,Wigan vs Tottenham,1-2,370.0,250.0,-128.0
2011/2012,Unknown,Manchester City vs Everton,2-0,-227.0,329.0,658.0
2011/2012,Unknown,Manchester Utd vs Chelsea,3-1,-105.0,241.0,295.0
2011/2012,Unknown,Fulham vs Manchester City,2-2,372.0,258.0,-137.0
2011/2012,Unknown,Sunderland vs Stoke,4-0,139.0,219.0,202.0
2011/2012,Unknown,Tottenham vs Liverpool,4-0,168.0,229.0,161.0
2011/2012,Unknown,Aston Villa vs Newcastle,1-1,-111.0,234.0,324.0
2011/2012,Unknown,Bolton vs Norwich,1-2,-120.0,246.0,343.0
2011/2012,Unknown,Everton vs Wigan,3-1,-200.0,298.0,608.0
2011/2012,Unknown,Swansea vs West Brom,3-0,169.0,222.0,163.0
2011/2012,Unknown,Wolves vs QPR,0-3,104.0,231.0,269.0
2011/2012,Unknown,Blackburn vs Arsenal,4-3,278.0,236.0,100.0
2011/2012,Unknown,QPR vs Newcastle,0-0,139.0,224.0,199.0
2011/2012,Unknown,Fulham vs Blackburn,1-1,-152.0,262.0,445.0
2011/2012,Unknown,Norwich vs West Brom,0-1,171.0,227.0,161.0
2011/2012,Unknown,Bolton vs Manchester Utd,0-5,758.0,370.0,-270.0
2011/2012,Unknown,Everton vs Aston Villa,2-2,-101.0,231.0,291.0
2011/2012,Unknown,Manchester City vs Wigan,3-0,-588.0,587.0,1523.0
2011/2012,Unknown,Stoke vs Liverpool,1-0,264.0,225.0,108.0
2011/2012,Unknown,Sunderland vs Chelsea,1-2,451.0,269.0,-154.0
2011/2012,Unknown,Wolves vs Tottenham,0-2,169.0,234.0,156.0
