season,date,match_name,result,h_odd,d_odd,a_odd
2009/2010,Unknown,Aston Villa vs Everton,2-2,133.0,225.0,208.0
2009/2010,Unknown,Wigan vs Portsmouth,0-0,-208.0,319.0,570.0
2009/2010,Unknown,Chelsea vs Bolton,1-0,-833.0,680.0,1957.0
2009/2010,Unknown,Manchester City vs Birmingham,5-1,-263.0,353.0,760.0
2009/2010,Unknown,Liverpool vs Fulham,0-0,-345.0,407.0,1033.0
2009/2010,Unknown,Blackburn vs Manchester Utd,0-0,619.0,309.0,-208.0
2009/2010,Unknown,Wolves vs Stoke,0-0,127.0,224.0,218.0
2009/2010,Unknown,Hull vs Burnley,1-4,-141.0,260.0,400.0
2009/2010,Unknown,West Ham vs Sunderland,1-0,100.0,235.0,279.0
2009/2010,Unknown,Everton vs West Ham,2-2,-238.0,334.0,702.0
2009/2010,Unknown,Birmingham vs Liverpool,1-1,365.0,246.0,-127.0
2009/2010,Unknown,Fulham vs Wigan,2-1,114.0,224.0,252.0
2009/2010,Unknown,Burnley vs Manchester City,1-6,471.0,270.0,-159.0
2009/2010,Unknown,Arsenal vs Wolves,1-0,-417.0,470.0,1144.0
2009/2010,Unknown,Bolton vs Aston Villa,0-1,177.0,222.0,154.0
2009/2010,Unknown,Portsmouth vs Blackburn,0-0,262.0,238.0,104.0
2009/2010,Unknown,Stoke vs Hull,2-0,-139.0,252.0,413.0
2009/2010,Unknown,Sunderland vs Tottenham,3-1,239.0,229.0,116.0
2009/2010,Unknown,Manchester Utd vs Chelsea,1-2,148.0,216.0,200.0
2009/2010,Unknown,Manchester City vs Wigan,3-0,-303.0,378.0,880.0
2009/2010,Unknown,Liverpool vs Sunderland,3-0,-345.0,405.0,1014.0
2009/2010,Unknown,Burnley vs Blackburn,0-1,164.0,225.0,165.0
2009/2010,Unknown,Bolton vs Manchester Utd,0-4,711.0,333.0,-244.0
2009/2010,Unknown,Birmingham vs Arsenal,1-1,532.0,279.0,-179.0
2009/2010,Unknown,Chelsea vs Aston Villa,7-1,-263.0,353.0,757.0
2009/2010,Unknown,Hull vs Fulham,2-0,135.0,224.0,204.0
2009/2010,Unknown,Tottenham vs Portsmouth,2-0,-500.0,515.0,1410.0
2009/2010,Unknown,West Ham vs Stoke,0-1,106.0,229.0,265.0
2009/2010,Unknown,Wolves vs Everton,0-0,275.0,231.0,102.0
2009/2010,Unknown,Blackburn vs Birmingham,2-1,102.0,231.0,275.0
2009/2010,Unknown,Aston Villa vs Sunderland,1-1,-161.0,268.0,484.0
2009/2010,Unknown,Manchester City vs Everton,0-2,106.0,229.0,265.0
2009/2010,Unknown,Portsmouth vs Chelsea,0-5,1016.0,421.0,-345.0
2009/2010,Unknown,West Ham vs Wolves,1-3,-130.0,250.0,375.0
2009/2010,Unknown,Blackburn vs Chelsea,1-1,665.0,323.0,-227.0
2009/2010,Unknown,Fulham vs Manchester City,1-2,208.0,224.0,133.0
2009/2010,Unknown,Manchester Utd vs Liverpool,2-1,-132.0,245.0,404.0
2009/2010,Unknown,Arsenal vs West Ham,2-0,-526.0,552.0,1350.0
2009/2010,Unknown,Everton vs Bolton,2-0,-208.0,297.0,640.0
2009/2010,Unknown,Portsmouth vs Hull,3-2,104.0,236.0,262.0
2009/2010,Unknown,Stoke vs Tottenham,1-2,216.0,224.0,127.0
2009/2010,Unknown,Sunderland vs Birmingham,3-1,114.0,223.0,249.0
2009/2010,Unknown,Wigan vs Burnley,1-0,-125.0,248.0,353.0
2009/2010,Unknown,Aston Villa vs Wolves,2-2,-233.0,320.0,713.0
2009/2010,Unknown,Wigan vs Aston Villa,1-2,261.0,227.0,106.0
2009/2010,Unknown,Liverpool vs Portsmouth,4-1,-400.0,448.0,1157.0
2009/2010,Unknown,Sunderland vs Manchester City,1-1,250.0,229.0,112.0
2009/2010,Unknown,Manchester Utd vs Fulham,3-0,-476.0,490.0,1428.0
2009/2010,Unknown,Hull vs Arsenal,1-2,728.0,351.0,-256.0
2009/2010,Unknown,Birmingham vs Everton,2-2,204.0,222.0,137.0
2009/2010,Unknown,Bolton vs Wigan,4-0,112.0,225.0,252.0
2009/2010,Unknown,Burnley vs Wolves,1-2,133.0,221.0,211.0
2009/2010,Unknown,Chelsea vs West Ham,4-1,-455.0,495.0,1354.0
2009/2010,Unknown,Stoke vs Aston Villa,0-0,215.0,221.0,131.0
2009/2010,Unknown,Tottenham vs Blackburn,3-1,-238.0,330.0,702.0
2009/2010,Unknown,Burnley vs Stoke,1-1,146.0,223.0,190.0
2009/2010,Unknown,Portsmouth vs Birmingham,1-2,125.0,225.0,219.0
2009/2010,Unknown,Sunderland vs Bolton,4-0,110.0,225.0,260.0
2009/2010,Unknown,Wigan vs Liverpool,1-0,529.0,276.0,-175.0
2009/2010,Unknown,Everton vs Hull,5-1,-250.0,334.0,772.0
2009/2010,Unknown,Wolves vs Manchester Utd,0-1,786.0,354.0,-270.0
2009/2010,Unknown,Arsenal vs Burnley,3-1,-714.0,630.0,1798.0
2009/2010,Unknown,West Ham vs Bolton,1-2,-135.0,254.0,388.0
2009/2010,Unknown,Liverpool vs Blackburn,2-1,-294.0,370.0,910.0
2009/2010,Unknown,Sunderland vs Fulham,0-0,104.0,227.0,268.0
2009/2010,Unknown,Tottenham vs Everton,2-1,-111.0,237.0,318.0
2009/2010,Unknown,Stoke vs Arsenal,1-3,390.0,254.0,-137.0
2009/2010,Unknown,Birmingham vs Wigan,1-0,-111.0,231.0,325.0
2009/2010,Unknown,Bolton vs Wolves,1-0,100.0,227.0,288.0
2009/2010,Unknown,Burnley vs Portsmouth,1-2,-105.0,238.0,293.0
2009/2010,Unknown,Chelsea vs Manchester City,2-4,-227.0,318.0,680.0
2009/2010,Unknown,Manchester Utd vs West Ham,3-0,-500.0,520.0,1369.0
2009/2010,Unknown,Wigan vs Tottenham,0-3,271.0,237.0,100.0
2009/2010,Unknown,Fulham vs Birmingham,2-1,104.0,225.0,273.0
2009/2010,Unknown,Manchester City vs Liverpool,0-0,175.0,220.0,161.0
2009/2010,Unknown,Aston Villa vs Burnley,5-2,-278.0,350.0,852.0
2009/2010,Unknown,Blackburn vs Bolton,3-0,106.0,227.0,273.0
2009/2010,Unknown,Portsmouth vs Stoke,1-2,124.0,223.0,225.0
2009/2010,Unknown,Arsenal vs Sunderland,2-0,-476.0,498.0,1360.0
2009/2010,Unknown,West Ham vs Hull,3-0,-141.0,257.0,417.0
2009/2010,Unknown,Wolves vs Chelsea,0-2,819.0,366.0,-278.0
2009/2010,Unknown,Everton vs Manchester Utd,3-1,362.0,245.0,-125.0
2009/2010,Unknown,Wigan vs Bolton,0-0,124.0,224.0,225.0
2009/2010,Unknown,Stoke vs Manchester City,1-1,209.0,221.0,134.0
2009/2010,Unknown,Blackburn vs Hull,1-0,-116.0,240.0,333.0
2009/2010,Unknown,Everton vs Chelsea,2-1,416.0,258.0,-143.0
2009/2010,Unknown,Arsenal vs Liverpool,1-0,-106.0,240.0,301.0
2009/2010,Unknown,Aston Villa vs Manchester Utd,1-1,334.0,244.0,-118.0
2009/2010,Unknown,West Ham vs Birmingham,2-0,114.0,227.0,246.0
2009/2010,Unknown,Wolves vs Tottenham,1-0,370.0,252.0,-130.0
2009/2010,Unknown,Fulham vs Burnley,3-0,-132.0,242.0,403.0
2009/2010,Unknown,Manchester City vs Bolton,2-0,-238.0,334.0,697.0
2009/2010,Unknown,Portsmouth vs Sunderland,1-1,133.0,225.0,204.0
2009/2010,Unknown,Wigan vs Stoke,1-1,125.0,224.0,223.0
2009/2010,Unknown,Chelsea vs Arsenal,2-0,-122.0,248.0,355.0
2009/2010,Unknown,Birmingham vs Wolves,2-1,-118.0,233.0,354.0
2009/2010,Unknown,Tottenham vs Aston Villa,0-0,100.0,231.0,282.0
2009/2010,Unknown,Bolton vs Fulham,0-0,112.0,225.0,252.0
2009/2010,Unknown,Burnley vs West Ham,2-1,152.0,224.0,181.0
2009/2010,Unknown,Hull vs Manchester City,2-1,401.0,254.0,-137.0
2009/2010,Unknown,Manchester Utd vs Portsmouth,5-0,-769.0,683.0,2046.0
2009/2010,Unknown,Stoke vs Blackburn,3-0,124.0,221.0,227.0
2009/2010,Unknown,Sunderland vs Wigan,1-1,-103.0,235.0,290.0
2009/2010,Unknown,Liverpool vs Everton,1-0,-103.0,224.0,318.0
2009/2010,Unknown,Fulham vs Portsmouth,1-0,-119.0,227.0,371.0
2009/2010,Unknown,Hull vs Chelsea,1-1,1168.0,432.0,-385.0
2009/2010,Unknown,Sunderland vs Stoke,0-0,108.0,225.0,265.0
2009/2010,Unknown,Arsenal vs Manchester Utd,1-3,142.0,223.0,202.0
2009/2010,Unknown,Manchester City vs Portsmouth,2-0,-333.0,401.0,993.0
2009/2010,Unknown,Burnley vs Chelsea,1-2,1072.0,418.0,-357.0
2009/2010,Unknown,Birmingham vs Tottenham,1-1,224.0,225.0,125.0
2009/2010,Unknown,Fulham vs Aston Villa,0-2,170.0,221.0,162.0
2009/2010,Unknown,Hull vs Wolves,2-2,131.0,223.0,213.0
2009/2010,Unknown,Liverpool vs Bolton,2-0,-238.0,329.0,715.0
2009/2010,Unknown,West Ham vs Blackburn,0-0,102.0,231.0,275.0
2009/2010,Unknown,Wigan vs Everton,0-1,239.0,229.0,114.0
2009/2010,Unknown,Blackburn vs Wigan,2-1,-103.0,233.0,292.0
2009/2010,Unknown,Everton vs Sunderland,2-0,-175.0,280.0,509.0
2009/2010,Unknown,Aston Villa vs Arsenal,0-0,245.0,231.0,112.0
2009/2010,Unknown,Chelsea vs Birmingham,3-0,-400.0,441.0,1201.0
2009/2010,Unknown,Bolton vs Burnley,1-0,-127.0,252.0,362.0
2009/2010,Unknown,Tottenham vs Fulham,2-0,-161.0,264.0,491.0
2009/2010,Unknown,Portsmouth vs West Ham,1-1,133.0,227.0,204.0
2009/2010,Unknown,Wolves vs Liverpool,0-0,461.0,257.0,-152.0
2009/2010,Unknown,Manchester Utd vs Hull,4-0,-714.0,613.0,1753.0
2009/2010,Unknown,Liverpool vs Tottenham,2-0,131.0,225.0,212.0
2009/2010,Unknown,Arsenal vs Bolton,4-2,-500.0,509.0,1500.0
2009/2010,Unknown,Bolton vs Arsenal,0-2,532.0,296.0,-185.0
2009/2010,Unknown,Blackburn vs Fulham,2-0,144.0,222.0,192.0
2009/2010,Unknown,Aston Villa vs West Ham,0-0,-179.0,273.0,562.0
2009/2010,Unknown,Everton vs Manchester City,2-0,169.0,225.0,163.0
2009/2010,Unknown,Chelsea vs Sunderland,7-2,-435.0,486.0,1260.0
2009/2010,Unknown,Manchester Utd vs Burnley,3-0,-667.0,629.0,1655.0
2009/2010,Unknown,Tottenham vs Hull,0-0,-385.0,453.0,1043.0
2009/2010,Unknown,Wolves vs Wigan,0-2,122.0,225.0,227.0
2009/2010,Unknown,Stoke vs Liverpool,1-1,238.0,222.0,120.0
2009/2010,Unknown,Manchester City vs Blackburn,4-1,-189.0,292.0,568.0
2009/2010,Unknown,Birmingham vs Manchester Utd,1-1,497.0,267.0,-164.0
2009/2010,Unknown,Arsenal vs Everton,2-2,-263.0,353.0,774.0
2009/2010,Unknown,Stoke vs Fulham,3-2,174.0,212.0,165.0
2009/2010,Unknown,Manchester Utd vs Wigan,5-0,-500.0,526.0,1488.0
2009/2010,Unknown,Portsmouth vs Arsenal,1-4,563.0,298.0,-192.0
2009/2010,Unknown,Bolton vs Hull,2-2,-135.0,256.0,399.0
2009/2010,Unknown,Aston Villa vs Liverpool,0-1,208.0,223.0,138.0
2009/2010,Unknown,Wolves vs Manchester City,0-3,347.0,250.0,-122.0
2009/2010,Unknown,Blackburn vs Sunderland,2-2,104.0,231.0,274.0
2009/2010,Unknown,Chelsea vs Fulham,2-1,-278.0,361.0,841.0
2009/2010,Unknown,Everton vs Burnley,2-0,-172.0,279.0,514.0
2009/2010,Unknown,Stoke vs Birmingham,0-1,143.0,222.0,199.0
2009/2010,Unknown,Tottenham vs West Ham,2-0,-233.0,326.0,690.0
2009/2010,Unknown,Hull vs Manchester Utd,1-3,923.0,370.0,-294.0
2009/2010,Unknown,Arsenal vs Aston Villa,3-0,-143.0,266.0,408.0
2009/2010,Unknown,Liverpool vs Wolves,2-0,-357.0,446.0,1009.0
2009/2010,Unknown,Manchester City vs Stoke,2-0,-213.0,305.0,674.0
2009/2010,Unknown,Sunderland vs Everton,1-1,137.0,225.0,202.0
2009/2010,Unknown,Wigan vs Blackburn,1-1,123.0,227.0,229.0
2009/2010,Unknown,Burnley vs Bolton,1-1,139.0,227.0,200.0
2009/2010,Unknown,Fulham vs Tottenham,0-0,177.0,231.0,152.0
2009/2010,Unknown,West Ham vs Portsmouth,2-0,110.0,229.0,257.0
2009/2010,Unknown,Birmingham vs Chelsea,0-0,577.0,284.0,-185.0
2009/2010,Unknown,West Ham vs Chelsea,1-1,769.0,362.0,-270.0
2009/2010,Unknown,Everton vs Birmingham,1-1,-111.0,242.0,313.0
2009/2010,Unknown,Wolves vs Burnley,2-0,106.0,233.0,258.0
2009/2010,Unknown,Arsenal vs Hull,3-0,-476.0,531.0,1312.0
2009/2010,Unknown,Aston Villa vs Stoke,1-0,-217.0,305.0,660.0
2009/2010,Unknown,Blackburn vs Tottenham,0-2,254.0,238.0,106.0
2009/2010,Unknown,Fulham vs Manchester Utd,3-0,400.0,248.0,-135.0
2009/2010,Unknown,Manchester City vs Sunderland,4-3,-172.0,274.0,508.0
2009/2010,Unknown,Portsmouth vs Liverpool,2-0,478.0,268.0,-161.0
2009/2010,Unknown,Liverpool vs Wigan,2-1,-312.0,384.0,952.0
2009/2010,Unknown,Tottenham vs Manchester City,3-0,112.0,237.0,237.0
2009/2010,Unknown,Burnley vs Arsenal,1-1,617.0,322.0,-217.0
2009/2010,Unknown,Chelsea vs Portsmouth,2-1,-667.0,592.0,1712.0
2009/2010,Unknown,Birmingham vs Blackburn,2-1,121.0,224.0,231.0
2009/2010,Unknown,Bolton vs West Ham,3-1,108.0,231.0,252.0
2009/2010,Unknown,Manchester Utd vs Wolves,3-0,-714.0,628.0,1700.0
2009/2010,Unknown,Sunderland vs Aston Villa,0-2,175.0,224.0,156.0
2009/2010,Unknown,Liverpool vs Arsenal,1-2,110.0,237.0,250.0
2009/2010,Unknown,Manchester Utd vs Aston Villa,0-1,-233.0,328.0,697.0
2009/2010,Unknown,Birmingham vs West Ham,1-0,112.0,229.0,250.0
2009/2010,Unknown,Bolton vs Manchester City,3-3,350.0,257.0,-127.0
2009/2010,Unknown,Burnley vs Fulham,1-1,152.0,222.0,181.0
2009/2010,Unknown,Chelsea vs Everton,3-3,-417.0,458.0,1279.0
2009/2010,Unknown,Hull vs Blackburn,0-0,183.0,224.0,150.0
2009/2010,Unknown,Sunderland vs Portsmouth,1-1,-110.0,231.0,322.0
2009/2010,Unknown,Tottenham vs Wolves,0-1,-370.0,442.0,1034.0
2009/2010,Unknown,Stoke vs Wigan,2-2,112.0,227.0,247.0
2009/2010,Unknown,Everton vs Tottenham,2-2,202.0,231.0,134.0
2009/2010,Unknown,Fulham vs Sunderland,1-0,112.0,225.0,250.0
2009/2010,Unknown,Manchester City vs Chelsea,2-1,334.0,244.0,-116.0
2009/2010,Unknown,Arsenal vs Stoke,2-0,-385.0,440.0,1162.0
2009/2010,Unknown,Aston Villa vs Hull,3-0,-222.0,315.0,667.0
2009/2010,Unknown,Blackburn vs Liverpool,0-0,412.0,264.0,-145.0
2009/2010,Unknown,West Ham vs Manchester Utd,0-4,673.0,311.0,-217.0
2009/2010,Unknown,Wigan vs Birmingham,2-3,108.0,227.0,263.0
2009/2010,Unknown,Wolves vs Bolton,2-1,136.0,223.0,204.0
2009/2010,Unknown,Portsmouth vs Burnley,2-0,-112.0,241.0,317.0
2009/2010,Unknown,Arsenal vs Chelsea,0-3,181.0,222.0,156.0
2009/2010,Unknown,Everton vs Liverpool,0-2,268.0,225.0,108.0
2009/2010,Unknown,Wolves vs Birmingham,0-1,131.0,222.0,216.0
2009/2010,Unknown,Aston Villa vs Tottenham,1-1,146.0,227.0,188.0
2009/2010,Unknown,Blackburn vs Stoke,0-0,-109.0,234.0,319.0
2009/2010,Unknown,Manchester City vs Hull,1-1,-345.0,428.0,972.0
2009/2010,Unknown,Portsmouth vs Manchester Utd,1-4,775.0,344.0,-256.0
2009/2010,Unknown,West Ham vs Burnley,5-3,-128.0,252.0,366.0
2009/2010,Unknown,Wigan vs Sunderland,1-0,146.0,227.0,186.0
2009/2010,Unknown,Fulham vs Bolton,1-1,-130.0,248.0,384.0
2009/2010,Unknown,Fulham vs Blackburn,3-0,108.0,227.0,256.0
2009/2010,Unknown,Hull vs Everton,3-2,257.0,229.0,106.0
2009/2010,Unknown,Stoke vs Portsmouth,1-0,114.0,227.0,245.0
2009/2010,Unknown,Tottenham vs Wigan,9-1,-213.0,305.0,641.0
2009/2010,Unknown,Bolton vs Blackburn,0-2,129.0,221.0,219.0
2009/2010,Unknown,Manchester Utd vs Everton,3-0,-263.0,348.0,813.0
2009/2010,Unknown,Birmingham vs Fulham,1-0,143.0,221.0,197.0
2009/2010,Unknown,Burnley vs Aston Villa,1-1,235.0,229.0,118.0
2009/2010,Unknown,Chelsea vs Wolves,4-0,-556.0,548.0,1623.0
2009/2010,Unknown,Hull vs West Ham,3-3,212.0,229.0,129.0
2009/2010,Unknown,Sunderland vs Arsenal,1-0,471.0,268.0,-156.0
2009/2010,Unknown,Liverpool vs Manchester City,2-2,-118.0,242.0,343.0
2009/2010,Unknown,Liverpool vs Birmingham,2-2,-286.0,362.0,907.0
2009/2010,Unknown,Chelsea vs Manchester Utd,1-0,-114.0,237.0,344.0
2009/2010,Unknown,West Ham vs Everton,1-2,148.0,224.0,187.0
2009/2010,Unknown,Wigan vs Fulham,1-1,124.0,224.0,225.0
2009/2010,Unknown,Hull vs Stoke,2-1,181.0,225.0,150.0
2009/2010,Unknown,Wolves vs Arsenal,1-4,761.0,365.0,-270.0
2009/2010,Unknown,Aston Villa vs Bolton,5-1,-135.0,250.0,396.0
2009/2010,Unknown,Blackburn vs Portsmouth,3-1,102.0,231.0,277.0
2009/2010,Unknown,Manchester City vs Burnley,3-3,-312.0,391.0,917.0
2009/2010,Unknown,Tottenham vs Sunderland,2-0,-192.0,291.0,571.0
2009/2010,Unknown,West Ham vs Aston Villa,2-1,150.0,223.0,181.0
2009/2010,Unknown,Birmingham vs Manchester City,0-0,323.0,247.0,-116.0
2009/2010,Unknown,Manchester Utd vs Blackburn,2-0,-500.0,513.0,1354.0
2009/2010,Unknown,Bolton vs Chelsea,0-4,715.0,325.0,-233.0
2009/2010,Unknown,Burnley vs Hull,2-0,-120.0,241.0,348.0
2009/2010,Unknown,Everton vs Aston Villa,1-1,129.0,225.0,212.0
2009/2010,Unknown,Fulham vs Liverpool,3-1,321.0,242.0,-114.0
2009/2010,Unknown,Portsmouth vs Wigan,4-0,127.0,229.0,215.0
2009/2010,Unknown,Stoke vs Wolves,2-2,100.0,231.0,279.0
2009/2010,Unknown,Sunderland vs West Ham,2-2,102.0,229.0,275.0
2009/2010,Unknown,Arsenal vs Tottenham,3-0,-189.0,298.0,532.0
2009/2010,Unknown,West Ham vs Arsenal,2-2,611.0,315.0,-213.0
2009/2010,Unknown,Manchester City vs Fulham,2-2,-217.0,307.0,663.0
2009/2010,Unknown,Liverpool vs Manchester Utd,2-0,200.0,224.0,141.0
2009/2010,Unknown,Bolton vs Everton,3-2,148.0,225.0,186.0
2009/2010,Unknown,Chelsea vs Blackburn,5-0,-556.0,556.0,1576.0
2009/2010,Unknown,Birmingham vs Sunderland,2-1,185.0,225.0,148.0
2009/2010,Unknown,Burnley vs Wigan,1-3,145.0,225.0,188.0
2009/2010,Unknown,Hull vs Portsmouth,0-0,167.0,224.0,165.0
2009/2010,Unknown,Tottenham vs Stoke,0-1,-233.0,334.0,669.0
2009/2010,Unknown,Wolves vs Aston Villa,1-1,239.0,229.0,116.0
2009/2010,Unknown,Fulham vs Hull,2-0,-152.0,256.0,467.0
2009/2010,Unknown,Wigan vs Manchester City,1-1,330.0,243.0,-116.0
2009/2010,Unknown,Blackburn vs Burnley,3-2,-137.0,252.0,401.0
2009/2010,Unknown,Arsenal vs Birmingham,3-1,-714.0,610.0,1814.0
2009/2010,Unknown,Manchester Utd vs Bolton,2-1,-400.0,438.0,1193.0
2009/2010,Unknown,Portsmouth vs Tottenham,1-2,283.0,227.0,102.0
2009/2010,Unknown,Everton vs Wolves,1-1,-208.0,307.0,617.0
2009/2010,Unknown,Stoke vs West Ham,2-1,119.0,225.0,236.0
2009/2010,Unknown,Sunderland vs Liverpool,1-0,250.0,223.0,114.0
2009/2010,Unknown,Aston Villa vs Chelsea,2-1,404.0,245.0,-133.0
2009/2010,Unknown,Aston Villa vs Manchester City,1-1,184.0,229.0,147.0
2009/2010,Unknown,Chelsea vs Liverpool,2-0,104.0,227.0,277.0
2009/2010,Unknown,Everton vs Stoke,1-1,-179.0,280.0,536.0
2009/2010,Unknown,West Ham vs Fulham,2-2,120.0,220.0,240.0
2009/2010,Unknown,Arsenal vs Blackburn,6-2,-476.0,505.0,1377.0
2009/2010,Unknown,Manchester Utd vs Sunderland,2-2,-500.0,509.0,1418.0
2009/2010,Unknown,Bolton vs Tottenham,2-2,261.0,240.0,102.0
2009/2010,Unknown,Burnley vs Birmingham,2-1,125.0,222.0,225.0
2009/2010,Unknown,Hull vs Wigan,2-1,186.0,227.0,145.0
2009/2010,Unknown,Wolves vs Portsmouth,0-1,112.0,231.0,249.0
2009/2010,Unknown,Manchester City vs West Ham,3-1,-217.0,319.0,626.0
2009/2010,Unknown,Sunderland vs Wolves,5-2,-135.0,254.0,391.0
2009/2010,Unknown,Fulham vs Arsenal,0-1,610.0,301.0,-204.0
2009/2010,Unknown,Birmingham vs Bolton,1-2,127.0,222.0,221.0
2009/2010,Unknown,Blackburn vs Aston Villa,2-1,177.0,225.0,154.0
2009/2010,Unknown,Liverpool vs Hull,6-1,-714.0,685.0,1891.0
2009/2010,Unknown,Stoke vs Manchester Utd,0-2,774.0,346.0,-256.0
2009/2010,Unknown,Tottenham vs Burnley,5-0,-333.0,405.0,973.0
2009/2010,Unknown,Wigan vs Chelsea,3-1,1101.0,397.0,-345.0
2009/2010,Unknown,Portsmouth vs Everton,0-1,305.0,240.0,-109.0
2009/2010,Unknown,Chelsea vs Tottenham,3-0,-222.0,317.0,642.0
2009/2010,Unknown,Everton vs Blackburn,3-0,-125.0,239.0,375.0
2009/2010,Unknown,Wolves vs Fulham,2-1,167.0,221.0,166.0
2009/2010,Unknown,Manchester Utd vs Manchester City,4-3,-175.0,291.0,499.0
2009/2010,Unknown,West Ham vs Liverpool,2-3,530.0,278.0,-175.0
2009/2010,Unknown,Arsenal vs Wigan,4-0,-435.0,465.0,1324.0
2009/2010,Unknown,Aston Villa vs Portsmouth,2-0,-244.0,319.0,784.0
2009/2010,Unknown,Bolton vs Stoke,1-1,106.0,225.0,269.0
2009/2010,Unknown,Hull vs Birmingham,0-1,131.0,222.0,213.0
2009/2010,Unknown,Burnley vs Sunderland,3-1,181.0,222.0,152.0
2009/2010,Unknown,Fulham vs Everton,2-1,179.0,211.0,159.0
2009/2010,Unknown,Birmingham vs Aston Villa,0-1,248.0,211.0,121.0
2009/2010,Unknown,Tottenham vs Manchester Utd,1-3,223.0,227.0,124.0
2009/2010,Unknown,Blackburn vs Wolves,3-1,-128.0,243.0,374.0
2009/2010,Unknown,Liverpool vs Burnley,4-0,-588.0,551.0,1621.0
2009/2010,Unknown,Manchester City vs Arsenal,4-2,219.0,227.0,125.0
2009/2010,Unknown,Portsmouth vs Bolton,2-3,143.0,215.0,200.0
2009/2010,Unknown,Stoke vs Chelsea,1-2,827.0,329.0,-250.0
2009/2010,Unknown,Sunderland vs Hull,4-1,-127.0,240.0,391.0
2009/2010,Unknown,Wigan vs West Ham,1-0,136.0,218.0,206.0
2009/2010,Unknown,Aston Villa vs Fulham,2-0,-130.0,246.0,387.0
2009/2010,Unknown,Everton vs Wigan,2-1,-137.0,254.0,399.0
2009/2010,Unknown,Portsmouth vs Manchester City,0-1,488.0,273.0,-167.0
2009/2010,Unknown,Manchester Utd vs Arsenal,2-1,122.0,223.0,231.0
