season,date,match_name,result,h_odd,d_odd,a_odd
2023/2024,Unknown,Brighton vs Manchester City,0-4,706.0,458.0,-286.0
2023/2024,Unknown,Crystal Palace vs Newcastle,2-0,208.0,263.0,125.0
2023/2024,Unknown,Everton vs Liverpool,2-0,649.0,416.0,-250.0
2023/2024,Unknown,Manchester Utd vs Sheffield Utd,4-2,-323.0,520.0,749.0
2023/2024,Unknown,Wolves vs Bournemouth,0-1,175.0,264.0,147.0
2023/2024,Unknown,Arsenal vs Chelsea,5-0,-250.0,418.0,654.0
2023/2024,Unknown,Fulham vs Liverpool,1-3,355.0,343.0,-149.0
2023/2024,Unknown,Aston Villa vs Bournemouth,3-1,-118.0,305.0,293.0
2023/2024,Unknown,Crystal Palace vs West Ham,5-2,124.0,250.0,223.0
2023/2024,Unknown,Everton vs Nottingham,2-0,125.0,227.0,238.0
2023/2024,Unknown,Wolves vs Arsenal,0-2,1024.0,512.0,-385.0
2023/2024,Unknown,Luton vs Brentford,1-5,187.0,259.0,141.0
2023/2024,Unknown,Sheffield Utd vs Burnley,1-4,164.0,250.0,165.0
2023/2024,Unknown,Chelsea vs Everton,6-0,-147.0,311.0,388.0
2023/2024,Unknown,Arsenal vs Aston Villa,0-2,-385.0,543.0,990.0
2023/2024,Unknown,Liverpool vs Crystal Palace,0-1,-526.0,670.0,1235.0
2023/2024,Unknown,West Ham vs Fulham,0-2,142.0,259.0,185.0
2023/2024,Unknown,Bournemouth vs Manchester Utd,2-2,139.0,299.0,167.0
2023/2024,Unknown,Brentford vs Sheffield Utd,2-0,-204.0,380.0,509.0
2023/2024,Unknown,Burnley vs Brighton,1-1,282.0,298.0,-112.0
2023/2024,Unknown,Manchester City vs Luton,5-1,-1111.0,1169.0,2298.0
2023/2024,Unknown,Nottingham vs Wolves,2-2,106.0,250.0,264.0
2023/2024,Unknown,Newcastle vs Tottenham,4-0,164.0,294.0,144.0
2023/2024,Unknown,Tottenham vs Nottingham,3-1,-233.0,424.0,552.0
2023/2024,Unknown,Sheffield Utd vs Chelsea,2-2,554.0,416.0,-233.0
2023/2024,Unknown,Manchester Utd vs Liverpool,2-2,384.0,376.0,-167.0
2023/2024,Unknown,Brighton vs Arsenal,0-3,536.0,357.0,-200.0
2023/2024,Unknown,Aston Villa vs Brentford,3-3,-156.0,317.0,426.0
2023/2024,Unknown,Everton vs Burnley,1-0,-132.0,288.0,366.0
2023/2024,Unknown,Fulham vs Newcastle,0-1,145.0,266.0,177.0
2023/2024,Unknown,Luton vs Bournemouth,2-1,273.0,290.0,-108.0
2023/2024,Unknown,Wolves vs West Ham,1-2,183.0,247.0,148.0
2023/2024,Unknown,Crystal Palace vs Manchester City,2-4,821.0,417.0,-286.0
2023/2024,Unknown,Chelsea vs Manchester Utd,4-3,-123.0,324.0,292.0
2023/2024,Unknown,Liverpool vs Sheffield Utd,3-1,-1429.0,1392.0,2746.0
2023/2024,Unknown,Manchester City vs Aston Villa,4-1,-455.0,592.0,1191.0
2023/2024,Unknown,Arsenal vs Luton,2-0,-769.0,857.0,1813.0
2023/2024,Unknown,Brentford vs Brighton,0-0,150.0,273.0,167.0
2023/2024,Unknown,West Ham vs Tottenham,1-1,240.0,315.0,-102.0
2023/2024,Unknown,Bournemouth vs Crystal Palace,1-0,-112.0,280.0,303.0
2023/2024,Unknown,Burnley vs Wolves,1-1,135.0,252.0,200.0
2023/2024,Unknown,Newcastle vs Everton,1-1,100.0,276.0,261.0
2023/2024,Unknown,Nottingham vs Fulham,3-1,172.0,245.0,161.0
2023/2024,Unknown,Manchester City vs Arsenal,0-0,104.0,264.0,259.0
2023/2024,Unknown,Liverpool vs Brighton,2-1,-333.0,522.0,799.0
2023/2024,Unknown,Brentford vs Manchester Utd,1-1,234.0,298.0,102.0
2023/2024,Unknown,Aston Villa vs Wolves,2-0,-185.0,340.0,509.0
2023/2024,Unknown,Bournemouth vs Everton,2-1,120.0,271.0,216.0
2023/2024,Unknown,Chelsea vs Burnley,2-2,-370.0,549.0,921.0
2023/2024,Unknown,Nottingham vs Crystal Palace,1-1,125.0,233.0,233.0
2023/2024,Unknown,Sheffield Utd vs Fulham,3-3,378.0,304.0,-141.0
2023/2024,Unknown,Tottenham vs Luton,2-1,-476.0,699.0,1002.0
2023/2024,Unknown,Newcastle vs West Ham,4-3,-116.0,315.0,283.0
2023/2024,Unknown,West Ham vs Aston Villa,1-1,146.0,263.0,177.0
2023/2024,Unknown,Fulham vs Tottenham,3-0,236.0,293.0,102.0
2023/2024,Unknown,Burnley vs Brentford,2-1,212.0,264.0,124.0
2023/2024,Unknown,Luton vs Nottingham,1-1,162.0,250.0,165.0
2023/2024,Unknown,Bournemouth vs Luton,4-3,-192.0,384.0,459.0
2023/2024,Unknown,Chelsea vs Newcastle,3-2,-118.0,313.0,283.0
2023/2024,Unknown,Liverpool vs Manchester City,1-1,241.0,291.0,102.0
2023/2024,Unknown,Brighton vs Nottingham,1-0,-156.0,330.0,400.0
2023/2024,Unknown,West Ham vs Burnley,2-2,-152.0,305.0,422.0
2023/2024,Unknown,Aston Villa vs Tottenham,0-4,146.0,293.0,164.0
2023/2024,Unknown,Arsenal vs Brentford,2-1,-476.0,609.0,1243.0
2023/2024,Unknown,Bournemouth vs Sheffield Utd,2-2,-286.0,459.0,725.0
2023/2024,Unknown,Crystal Palace vs Luton,1-1,-111.0,276.0,304.0
2023/2024,Unknown,Wolves vs Fulham,2-1,149.0,244.0,187.0
2023/2024,Unknown,Manchester Utd vs Everton,2-0,-111.0,278.0,301.0
2023/2024,Unknown,Sheffield Utd vs Arsenal,0-6,1557.0,651.0,-556.0
2023/2024,Unknown,Manchester City vs Manchester Utd,3-1,-385.0,574.0,916.0
2023/2024,Unknown,Burnley vs Bournemouth,0-2,263.0,272.0,100.0
2023/2024,Unknown,Luton vs Aston Villa,2-3,349.0,341.0,-143.0
2023/2024,Unknown,Brentford vs Chelsea,2-2,223.0,271.0,117.0
2023/2024,Unknown,Everton vs West Ham,1-3,114.0,254.0,243.0
2023/2024,Unknown,Fulham vs Brighton,3-0,154.0,249.0,175.0
2023/2024,Unknown,Newcastle vs Wolves,3-0,-135.0,320.0,345.0
2023/2024,Unknown,Nottingham vs Liverpool,0-1,430.0,342.0,-169.0
2023/2024,Unknown,Tottenham vs Crystal Palace,3-1,-189.0,355.0,488.0
2023/2024,Unknown,West Ham vs Brentford,4-2,135.0,254.0,200.0
2023/2024,Unknown,Wolves vs Sheffield Utd,1-0,-208.0,351.0,591.0
2023/2024,Unknown,Arsenal vs Newcastle,4-1,-278.0,458.0,705.0
2023/2024,Unknown,Bournemouth vs Manchester City,0-1,570.0,384.0,-222.0
2023/2024,Unknown,Aston Villa vs Nottingham,4-2,-172.0,351.0,436.0
2023/2024,Unknown,Brighton vs Everton,1-1,-118.0,293.0,303.0
2023/2024,Unknown,Crystal Palace vs Burnley,3-0,100.0,243.0,301.0
2023/2024,Unknown,Manchester Utd vs Fulham,1-2,-154.0,326.0,400.0
2023/2024,Unknown,Liverpool vs Luton,4-1,-370.0,565.0,882.0
2023/2024,Unknown,Manchester City vs Brentford,1-0,-556.0,675.0,1359.0
2023/2024,Unknown,Everton vs Crystal Palace,1-1,-123.0,246.0,399.0
2023/2024,Unknown,Luton vs Manchester Utd,1-2,315.0,312.0,-127.0
2023/2024,Unknown,Sheffield Utd vs Brighton,0-5,380.0,326.0,-147.0
2023/2024,Unknown,Manchester City vs Chelsea,1-1,-303.0,495.0,733.0
2023/2024,Unknown,Burnley vs Arsenal,0-5,964.0,492.0,-357.0
2023/2024,Unknown,Fulham vs Aston Villa,1-2,196.0,272.0,129.0
2023/2024,Unknown,Newcastle vs Bournemouth,2-2,-101.0,294.0,249.0
2023/2024,Unknown,Nottingham vs West Ham,2-0,127.0,252.0,214.0
2023/2024,Unknown,Tottenham vs Wolves,1-2,-192.0,391.0,451.0
2023/2024,Unknown,Brentford vs Liverpool,1-4,384.0,337.0,-154.0
2023/2024,Unknown,Crystal Palace vs Chelsea,1-3,393.0,297.0,-141.0
2023/2024,Unknown,Aston Villa vs Manchester Utd,1-2,118.0,288.0,209.0
2023/2024,Unknown,West Ham vs Arsenal,0-6,524.0,334.0,-185.0
2023/2024,Unknown,Nottingham vs Newcastle,2-3,225.0,277.0,114.0
2023/2024,Unknown,Fulham vs Bournemouth,3-1,154.0,254.0,174.0
2023/2024,Unknown,Liverpool vs Burnley,3-1,-625.0,731.0,1580.0
2023/2024,Unknown,Luton vs Sheffield Utd,1-3,-141.0,297.0,387.0
2023/2024,Unknown,Tottenham vs Brighton,2-1,-137.0,349.0,315.0
2023/2024,Unknown,Wolves vs Brentford,0-2,122.0,254.0,224.0
2023/2024,Unknown,Manchester City vs Everton,2-0,-417.0,580.0,1113.0
2023/2024,Unknown,Brentford vs Manchester City,1-3,680.0,433.0,-270.0
2023/2024,Unknown,Arsenal vs Liverpool,3-1,120.0,266.0,218.0
2023/2024,Unknown,Bournemouth vs Nottingham,1-1,-152.0,333.0,391.0
2023/2024,Unknown,Chelsea vs Wolves,2-4,-185.0,344.0,493.0
2023/2024,Unknown,Manchester Utd vs West Ham,3-0,-182.0,345.0,480.0
2023/2024,Unknown,Sheffield Utd vs Aston Villa,0-5,419.0,326.0,-159.0
2023/2024,Unknown,Brighton vs Crystal Palace,4-1,-141.0,280.0,418.0
2023/2024,Unknown,Burnley vs Fulham,2-2,192.0,229.0,152.0
2023/2024,Unknown,Newcastle vs Luton,4-4,-189.0,361.0,486.0
2023/2024,Unknown,Everton vs Tottenham,2-2,209.0,274.0,121.0
2023/2024,Unknown,Wolves vs Manchester Utd,3-4,191.0,252.0,142.0
2023/2024,Unknown,West Ham vs Bournemouth,1-1,142.0,258.0,188.0
2023/2024,Unknown,Liverpool vs Chelsea,4-1,-154.0,338.0,384.0
2023/2024,Unknown,Manchester City vs Burnley,3-1,-909.0,951.0,2146.0
2023/2024,Unknown,Tottenham vs Brentford,3-2,-161.0,347.0,408.0
2023/2024,Unknown,Aston Villa vs Newcastle,1-3,-115.0,301.0,287.0
2023/2024,Unknown,Crystal Palace vs Sheffield Utd,3-2,-164.0,289.0,513.0
2023/2024,Unknown,Fulham vs Everton,0-0,125.0,225.0,246.0
2023/2024,Unknown,Luton vs Brighton,4-0,323.0,305.0,-125.0
2023/2024,Unknown,Nottingham vs Arsenal,1-2,792.0,405.0,-270.0
2023/2024,Unknown,Brighton vs Wolves,0-0,-149.0,313.0,403.0
2023/2024,Unknown,Bournemouth vs Liverpool,0-4,343.0,344.0,-145.0
2023/2024,Unknown,Sheffield Utd vs West Ham,2-2,185.0,233.0,156.0
2023/2024,Unknown,Brentford vs Nottingham,3-2,-130.0,280.0,368.0
2023/2024,Unknown,Arsenal vs Crystal Palace,5-0,-385.0,494.0,1154.0
2023/2024,Unknown,Manchester Utd vs Tottenham,2-2,102.0,297.0,236.0
2023/2024,Unknown,Everton vs Aston Villa,0-0,158.0,252.0,171.0
2023/2024,Unknown,Newcastle vs Manchester City,2-3,388.0,311.0,-147.0
2023/2024,Unknown,Chelsea vs Fulham,1-0,-156.0,316.0,426.0
2023/2024,Unknown,Burnley vs Luton,1-1,114.0,244.0,250.0
2023/2024,Unknown,West Ham vs Brighton,0-0,202.0,261.0,131.0
2023/2024,Unknown,Liverpool vs Newcastle,4-2,-263.0,448.0,654.0
2023/2024,Unknown,Fulham vs Arsenal,2-1,496.0,321.0,-175.0
2023/2024,Unknown,Tottenham vs Bournemouth,3-1,-133.0,349.0,300.0
2023/2024,Unknown,Nottingham vs Manchester Utd,2-1,227.0,264.0,117.0
2023/2024,Unknown,Aston Villa vs Burnley,3-2,-256.0,420.0,664.0
2023/2024,Unknown,Crystal Palace vs Brentford,3-1,110.0,229.0,277.0
2023/2024,Unknown,Manchester City vs Sheffield Utd,2-0,-1250.0,1184.0,2999.0
2023/2024,Unknown,Wolves vs Everton,3-0,191.0,225.0,156.0
2023/2024,Unknown,Luton vs Chelsea,2-3,442.0,346.0,-172.0
2023/2024,Unknown,Arsenal vs West Ham,0-2,-345.0,498.0,918.0
2023/2024,Unknown,Brighton vs Tottenham,4-2,150.0,281.0,163.0
2023/2024,Unknown,Everton vs Manchester City,1-3,463.0,301.0,-159.0
2023/2024,Unknown,Brentford vs Wolves,1-4,123.0,241.0,236.0
2023/2024,Unknown,Chelsea vs Crystal Palace,2-1,-130.0,275.0,376.0
2023/2024,Unknown,Manchester Utd vs Aston Villa,3-2,135.0,272.0,189.0
2023/2024,Unknown,Burnley vs Liverpool,0-2,680.0,428.0,-263.0
2023/2024,Unknown,Bournemouth vs Fulham,3-0,-105.0,285.0,274.0
2023/2024,Unknown,Sheffield Utd vs Luton,2-3,146.0,225.0,206.0
2023/2024,Unknown,Newcastle vs Nottingham,1-3,-250.0,399.0,666.0
2023/2024,Unknown,Wolves vs Chelsea,2-1,229.0,265.0,116.0
2023/2024,Unknown,Liverpool vs Arsenal,1-1,143.0,264.0,179.0
2023/2024,Unknown,Fulham vs Burnley,0-2,-145.0,286.0,411.0
2023/2024,Unknown,Luton vs Newcastle,1-0,437.0,316.0,-161.0
2023/2024,Unknown,Nottingham vs Bournemouth,2-3,186.0,243.0,148.0
2023/2024,Unknown,Tottenham vs Everton,2-1,-141.0,321.0,354.0
2023/2024,Unknown,West Ham vs Manchester Utd,2-0,121.0,277.0,212.0
2023/2024,Unknown,Aston Villa vs Sheffield Utd,1-1,-476.0,610.0,1209.0
2023/2024,Unknown,Crystal Palace vs Brighton,1-1,227.0,231.0,129.0
2023/2024,Unknown,Liverpool vs Manchester Utd,0-0,-286.0,484.0,679.0
2023/2024,Unknown,Arsenal vs Brighton,2-0,-213.0,382.0,568.0
2023/2024,Unknown,Brentford vs Aston Villa,1-2,220.0,246.0,127.0
2023/2024,Unknown,West Ham vs Wolves,3-0,-104.0,259.0,301.0
2023/2024,Unknown,Burnley vs Everton,0-2,233.0,249.0,121.0
2023/2024,Unknown,Chelsea vs Sheffield Utd,2-0,-526.0,671.0,1382.0
2023/2024,Unknown,Manchester City vs Crystal Palace,2-2,-556.0,643.0,1712.0
2023/2024,Unknown,Newcastle vs Fulham,3-0,-112.0,277.0,312.0
2023/2024,Unknown,Nottingham vs Tottenham,0-2,405.0,318.0,-152.0
2023/2024,Unknown,Tottenham vs Newcastle,4-1,106.0,289.0,236.0
2023/2024,Unknown,Everton vs Chelsea,2-0,152.0,245.0,175.0
2023/2024,Unknown,Fulham vs West Ham,5-0,122.0,252.0,223.0
2023/2024,Unknown,Luton vs Manchester City,1-2,1448.0,642.0,-556.0
2023/2024,Unknown,Aston Villa vs Arsenal,1-0,261.0,271.0,102.0
2023/2024,Unknown,Brighton vs Burnley,1-1,-189.0,343.0,514.0
2023/2024,Unknown,Manchester Utd vs Bournemouth,0-3,-152.0,340.0,374.0
2023/2024,Unknown,Sheffield Utd vs Brentford,1-0,355.0,284.0,-128.0
2023/2024,Unknown,Wolves vs Nottingham,1-1,-109.0,231.0,354.0
2023/2024,Unknown,Crystal Palace vs Liverpool,1-2,562.0,359.0,-204.0
2023/2024,Unknown,Tottenham vs West Ham,1-2,-147.0,326.0,382.0
2023/2024,Unknown,Everton vs Newcastle,3-0,216.0,246.0,129.0
2023/2024,Unknown,Aston Villa vs Manchester City,1-0,424.0,323.0,-156.0
2023/2024,Unknown,Manchester Utd vs Chelsea,2-1,173.0,259.0,152.0
2023/2024,Unknown,Brighton vs Brentford,2-1,-130.0,303.0,344.0
2023/2024,Unknown,Crystal Palace vs Bournemouth,0-2,129.0,242.0,223.0
2023/2024,Unknown,Fulham vs Nottingham,5-0,100.0,244.0,297.0
2023/2024,Unknown,Sheffield Utd vs Liverpool,0-2,1383.0,677.0,-526.0
2023/2024,Unknown,Luton vs Arsenal,3-4,1562.0,613.0,-500.0
2023/2024,Unknown,Wolves vs Burnley,1-0,-108.0,261.0,311.0
2023/2024,Unknown,Manchester City vs Tottenham,3-3,-400.0,578.0,933.0
2023/2024,Unknown,Bournemouth vs Aston Villa,2-2,218.0,293.0,110.0
2023/2024,Unknown,Chelsea vs Brighton,3-2,-156.0,333.0,411.0
2023/2024,Unknown,Liverpool vs Fulham,4-3,-417.0,580.0,1022.0
2023/2024,Unknown,West Ham vs Crystal Palace,1-1,-106.0,254.0,312.0
2023/2024,Unknown,Newcastle vs Manchester Utd,1-0,-101.0,275.0,265.0
2023/2024,Unknown,Nottingham vs Everton,0-1,181.0,214.0,170.0
2023/2024,Unknown,Arsenal vs Wolves,2-1,-417.0,522.0,1201.0
2023/2024,Unknown,Brentford vs Luton,3-1,-192.0,337.0,535.0
2023/2024,Unknown,Burnley vs Sheffield Utd,5-0,-133.0,270.0,399.0
2023/2024,Unknown,Fulham vs Wolves,3-2,141.0,229.0,211.0
2023/2024,Unknown,Everton vs Manchester Utd,0-3,172.0,241.0,166.0
2023/2024,Unknown,Tottenham vs Aston Villa,1-2,161.0,274.0,158.0
2023/2024,Unknown,Brentford vs Arsenal,0-1,483.0,305.0,-167.0
2023/2024,Unknown,Burnley vs West Ham,1-2,245.0,245.0,118.0
2023/2024,Unknown,Luton vs Crystal Palace,2-1,298.0,237.0,104.0
2023/2024,Unknown,Newcastle vs Chelsea,4-1,170.0,254.0,159.0
2023/2024,Unknown,Nottingham vs Brighton,2-3,258.0,261.0,108.0
2023/2024,Unknown,Sheffield Utd vs Bournemouth,1-3,241.0,248.0,119.0
2023/2024,Unknown,Manchester City vs Liverpool,1-1,-143.0,334.0,355.0
2023/2024,Unknown,Chelsea vs Manchester City,4-4,373.0,291.0,-133.0
2023/2024,Unknown,Aston Villa vs Fulham,3-1,-152.0,307.0,423.0
2023/2024,Unknown,Brighton vs Sheffield Utd,1-1,-385.0,524.0,1009.0
2023/2024,Unknown,Liverpool vs Brentford,3-0,-263.0,438.0,663.0
2023/2024,Unknown,West Ham vs Nottingham,3-2,-127.0,277.0,359.0
2023/2024,Unknown,Bournemouth vs Newcastle,2-0,297.0,268.0,-106.0
2023/2024,Unknown,Arsenal vs Burnley,3-1,-500.0,589.0,1488.0
2023/2024,Unknown,Crystal Palace vs Everton,2-3,161.0,211.0,196.0
2023/2024,Unknown,Manchester Utd vs Luton,1-0,-345.0,498.0,916.0
2023/2024,Unknown,Wolves vs Tottenham,2-1,213.0,252.0,129.0
2023/2024,Unknown,Tottenham vs Chelsea,1-4,131.0,263.0,200.0
2023/2024,Unknown,Luton vs Liverpool,1-1,1248.0,670.0,-500.0
2023/2024,Unknown,Nottingham vs Aston Villa,2-0,290.0,275.0,-106.0
2023/2024,Unknown,Newcastle vs Arsenal,1-0,181.0,221.0,167.0
2023/2024,Unknown,Brentford vs West Ham,3-2,114.0,266.0,234.0
2023/2024,Unknown,Burnley vs Crystal Palace,0-2,233.0,219.0,135.0
2023/2024,Unknown,Everton vs Brighton,1-1,184.0,261.0,145.0
2023/2024,Unknown,Manchester City vs Bournemouth,6-1,-1000.0,1023.0,2562.0
2023/2024,Unknown,Sheffield Utd vs Wolves,2-1,309.0,269.0,-110.0
2023/2024,Unknown,Fulham vs Manchester Utd,0-1,199.0,256.0,136.0
2023/2024,Unknown,Manchester Utd vs Manchester City,0-3,455.0,324.0,-167.0
2023/2024,Unknown,Aston Villa vs Luton,3-1,-286.0,455.0,742.0
2023/2024,Unknown,Brighton vs Fulham,1-1,-161.0,324.0,425.0
2023/2024,Unknown,Liverpool vs Nottingham,3-0,-455.0,596.0,1151.0
2023/2024,Unknown,West Ham vs Everton,0-1,106.0,268.0,252.0
2023/2024,Unknown,Wolves vs Newcastle,2-2,313.0,281.0,-115.0
2023/2024,Unknown,Arsenal vs Sheffield Utd,5-0,-769.0,850.0,2100.0
2023/2024,Unknown,Bournemouth vs Burnley,2-1,117.0,256.0,234.0
2023/2024,Unknown,Chelsea vs Brentford,0-2,-154.0,307.0,441.0
2023/2024,Unknown,Crystal Palace vs Tottenham,1-2,353.0,281.0,-128.0
2023/2024,Unknown,Tottenham vs Fulham,2-0,-200.0,368.0,529.0
2023/2024,Unknown,Aston Villa vs West Ham,4-1,-123.0,291.0,328.0
2023/2024,Unknown,Sheffield Utd vs Manchester Utd,1-2,681.0,451.0,-270.0
2023/2024,Unknown,Chelsea vs Arsenal,2-2,231.0,233.0,129.0
2023/2024,Unknown,Bournemouth vs Wolves,1-2,135.0,244.0,208.0
2023/2024,Unknown,Brentford vs Burnley,3-0,-133.0,279.0,391.0
2023/2024,Unknown,Manchester City vs Brighton,2-1,-278.0,473.0,661.0
2023/2024,Unknown,Newcastle vs Crystal Palace,4-0,-217.0,347.0,675.0
2023/2024,Unknown,Nottingham vs Luton,2-2,-135.0,266.0,425.0
2023/2024,Unknown,Liverpool vs Everton,2-0,-256.0,434.0,635.0
2023/2024,Unknown,Arsenal vs Manchester City,1-0,204.0,229.0,146.0
2023/2024,Unknown,Brighton vs Liverpool,2-2,223.0,317.0,104.0
2023/2024,Unknown,West Ham vs Newcastle,2-2,238.0,266.0,112.0
2023/2024,Unknown,Wolves vs Aston Villa,1-1,260.0,263.0,106.0
2023/2024,Unknown,Crystal Palace vs Nottingham,0-0,129.0,216.0,249.0
2023/2024,Unknown,Burnley vs Chelsea,1-4,420.0,300.0,-147.0
2023/2024,Unknown,Everton vs Bournemouth,3-0,-110.0,269.0,305.0
2023/2024,Unknown,Fulham vs Sheffield Utd,3-1,-192.0,334.0,568.0
2023/2024,Unknown,Manchester Utd vs Brentford,2-1,-154.0,321.0,413.0
2023/2024,Unknown,Luton vs Tottenham,0-1,597.0,405.0,-233.0
2023/2024,Unknown,Luton vs Burnley,1-2,194.0,218.0,160.0
2023/2024,Unknown,Fulham vs Chelsea,0-2,246.0,245.0,117.0
2023/2024,Unknown,Nottingham vs Brentford,1-1,164.0,218.0,189.0
2023/2024,Unknown,Tottenham vs Liverpool,2-1,197.0,291.0,123.0
2023/2024,Unknown,Bournemouth vs Arsenal,0-4,494.0,354.0,-189.0
2023/2024,Unknown,Everton vs Luton,1-2,-154.0,286.0,472.0
2023/2024,Unknown,Manchester Utd vs Crystal Palace,0-1,-175.0,324.0,509.0
2023/2024,Unknown,Newcastle vs Burnley,2-0,-263.0,409.0,744.0
2023/2024,Unknown,West Ham vs Sheffield Utd,2-0,-227.0,375.0,638.0
2023/2024,Unknown,Wolves vs Manchester City,2-1,742.0,408.0,-256.0
2023/2024,Unknown,Aston Villa vs Brighton,6-1,150.0,270.0,169.0
2023/2024,Unknown,Sheffield Utd vs Newcastle,0-8,533.0,336.0,-189.0
2023/2024,Unknown,Arsenal vs Tottenham,2-2,-159.0,338.0,401.0
2023/2024,Unknown,Brighton vs Bournemouth,3-1,-200.0,387.0,498.0
2023/2024,Unknown,Chelsea vs Aston Villa,0-1,-115.0,288.0,304.0
2023/2024,Unknown,Liverpool vs West Ham,3-1,-278.0,454.0,687.0
2023/2024,Unknown,Burnley vs Manchester Utd,0-1,320.0,288.0,-119.0
2023/2024,Unknown,Brentford vs Everton,1-3,-106.0,257.0,313.0
2023/2024,Unknown,Crystal Palace vs Fulham,0-0,108.0,233.0,285.0
2023/2024,Unknown,Luton vs Wolves,1-1,218.0,233.0,136.0
2023/2024,Unknown,Manchester City vs Nottingham,2-0,-625.0,711.0,1702.0
2023/2024,Unknown,Nottingham vs Burnley,1-1,108.0,248.0,260.0
2023/2024,Unknown,Everton vs Arsenal,0-1,487.0,338.0,-182.0
2023/2024,Unknown,Bournemouth vs Chelsea,0-0,312.0,288.0,-118.0
2023/2024,Unknown,Newcastle vs Brentford,1-0,-156.0,309.0,438.0
2023/2024,Unknown,Aston Villa vs Crystal Palace,3-1,-108.0,265.0,305.0
2023/2024,Unknown,Fulham vs Luton,1-0,-149.0,275.0,478.0
2023/2024,Unknown,Manchester Utd vs Brighton,1-3,100.0,301.0,241.0
2023/2024,Unknown,Tottenham vs Sheffield Utd,2-1,-345.0,507.0,905.0
2023/2024,Unknown,West Ham vs Manchester City,1-3,465.0,323.0,-167.0
2023/2024,Unknown,Wolves vs Liverpool,1-3,376.0,334.0,-149.0
2023/2024,Unknown,Arsenal vs Manchester Utd,3-1,-132.0,316.0,326.0
