season,date,match_name,result,h_odd,d_odd,a_odd
2007/2008,Unknown,Blackburn vs Manchester Utd,1-1,491.0,262.0,-167.0
2007/2008,Unknown,Fulham vs Liverpool,0-2,244.0,227.0,114.0
2007/2008,Unknown,Middlesbrough vs Bolton,0-1,104.0,227.0,261.0
2007/2008,Unknown,West Ham vs Derby,2-1,-256.0,333.0,764.0
2007/2008,Unknown,Wigan vs Tottenham,1-1,154.0,227.0,170.0
2007/2008,Unknown,Arsenal vs Reading,2-0,-333.0,391.0,968.0
2007/2008,Unknown,Everton vs Chelsea,0-1,254.0,229.0,108.0
2007/2008,Unknown,Chelsea vs Wigan,1-1,-455.0,458.0,1312.0
2007/2008,Unknown,Manchester Utd vs Arsenal,2-1,-125.0,246.0,359.0
2007/2008,Unknown,Liverpool vs Blackburn,3-1,-204.0,285.0,613.0
2007/2008,Unknown,Portsmouth vs Newcastle,0-0,110.0,229.0,244.0
2007/2008,Unknown,Birmingham vs Everton,1-1,189.0,224.0,142.0
2007/2008,Unknown,Bolton vs West Ham,1-0,106.0,235.0,254.0
2007/2008,Unknown,Derby vs Aston Villa,0-6,491.0,268.0,-167.0
2007/2008,Unknown,Reading vs Fulham,0-2,-114.0,238.0,315.0
2007/2008,Unknown,Sunderland vs Manchester City,1-2,110.0,227.0,245.0
2007/2008,Unknown,Tottenham vs Middlesbrough,1-1,-147.0,256.0,417.0
2007/2008,Unknown,West Ham vs Portsmouth,0-1,125.0,227.0,215.0
2007/2008,Unknown,Everton vs Derby,1-0,-400.0,434.0,1094.0
2007/2008,Unknown,Middlesbrough vs Manchester Utd,2-2,666.0,313.0,-233.0
2007/2008,Unknown,Aston Villa vs Bolton,4-0,-137.0,248.0,392.0
2007/2008,Unknown,Blackburn vs Tottenham,1-1,136.0,227.0,195.0
2007/2008,Unknown,Fulham vs Sunderland,1-3,192.0,227.0,192.0
2007/2008,Unknown,Manchester City vs Chelsea,0-2,396.0,245.0,-137.0
2007/2008,Unknown,Newcastle vs Reading,3-0,-128.0,250.0,359.0
2007/2008,Unknown,Wigan vs Birmingham,2-0,100.0,269.0,524.0
2007/2008,Unknown,Arsenal vs Liverpool,1-1,-109.0,225.0,338.0
2007/2008,Unknown,Liverpool vs Everton,1-0,-128.0,237.0,384.0
2007/2008,Unknown,Tottenham vs Newcastle,1-4,-169.0,272.0,480.0
2007/2008,Unknown,Chelsea vs Middlesbrough,1-0,-370.0,405.0,1055.0
2007/2008,Unknown,Manchester Utd vs Aston Villa,4-0,-323.0,374.0,943.0
2007/2008,Unknown,Birmingham vs Manchester City,3-1,137.0,221.0,197.0
2007/2008,Unknown,Bolton vs Arsenal,2-3,415.0,247.0,-141.0
2007/2008,Unknown,Derby vs Fulham,2-2,196.0,224.0,136.0
2007/2008,Unknown,Portsmouth vs Wigan,2-0,-130.0,242.0,371.0
2007/2008,Unknown,Reading vs Blackburn,0-0,137.0,225.0,194.0
2007/2008,Unknown,Sunderland vs West Ham,2-1,123.0,215.0,241.0
2007/2008,Unknown,Chelsea vs Arsenal,2-1,122.0,217.0,236.0
2007/2008,Unknown,Manchester Utd vs Liverpool,3-0,-114.0,261.0,610.0
2007/2008,Unknown,Everton vs West Ham,1-1,-161.0,274.0,554.0
2007/2008,Unknown,Aston Villa vs Sunderland,0-1,-164.0,250.0,522.0
2007/2008,Unknown,Blackburn vs Wigan,3-1,-120.0,231.0,363.0
2007/2008,Unknown,Bolton vs Manchester City,0-0,142.0,208.0,204.0
2007/2008,Unknown,Middlesbrough vs Derby,1-0,-244.0,323.0,853.0
2007/2008,Unknown,Newcastle vs Fulham,2-0,-123.0,236.0,355.0
2007/2008,Unknown,Reading vs Birmingham,2-1,104.0,227.0,260.0
2007/2008,Unknown,Tottenham vs Portsmouth,2-0,-123.0,237.0,354.0
2007/2008,Unknown,Manchester Utd vs Bolton,2-0,-625.0,611.0,1725.0
2007/2008,Unknown,Tottenham vs Chelsea,4-4,338.0,238.0,100.0
2007/2008,Unknown,Birmingham vs Newcastle,1-1,124.0,225.0,214.0
2007/2008,Unknown,Manchester City vs Tottenham,2-1,252.0,229.0,136.0
2007/2008,Unknown,Wigan vs Bolton,1-0,124.0,220.0,221.0
2007/2008,Unknown,Fulham vs Everton,1-0,239.0,225.0,114.0
2007/2008,Unknown,Arsenal vs Middlesbrough,1-1,148.0,379.0,956.0
2007/2008,Unknown,Derby vs Manchester Utd,0-1,2572.0,591.0,-714.0
2007/2008,Unknown,Liverpool vs Reading,2-1,-417.0,454.0,1450.0
2007/2008,Unknown,Portsmouth vs Aston Villa,2-0,120.0,329.0,796.0
2007/2008,Unknown,Sunderland vs Chelsea,0-1,1803.0,341.0,-238.0
2007/2008,Unknown,West Ham vs Blackburn,2-1,161.0,202.0,202.0
2007/2008,Unknown,Chelsea vs Derby,6-1,-1000.0,792.0,2352.0
2007/2008,Unknown,Aston Villa vs Middlesbrough,1-1,-102.0,227.0,578.0
2007/2008,Unknown,Portsmouth vs Birmingham,4-2,-132.0,282.0,1122.0
2007/2008,Unknown,Wigan vs Arsenal,0-0,522.0,272.0,-182.0
2007/2008,Unknown,Sunderland vs Everton,0-1,225.0,212.0,127.0
2007/2008,Unknown,Tottenham vs West Ham,4-0,-147.0,386.0,1139.0
2007/2008,Unknown,Liverpool vs Newcastle,3-0,-312.0,437.0,1341.0
2007/2008,Unknown,Reading vs Manchester City,2-0,144.0,213.0,196.0
2007/2008,Unknown,Blackburn vs Fulham,1-1,-164.0,254.0,517.0
2007/2008,Unknown,Liverpool vs West Ham,4-0,-278.0,371.0,1116.0
2007/2008,Unknown,Everton vs Portsmouth,3-1,-111.0,225.0,330.0
2007/2008,Unknown,Bolton vs Liverpool,1-3,475.0,269.0,-139.0
2007/2008,Unknown,Manchester City vs Wigan,0-0,-110.0,218.0,376.0
2007/2008,Unknown,Arsenal vs Aston Villa,1-1,-120.0,252.0,469.0
2007/2008,Unknown,Birmingham vs Tottenham,4-1,241.0,227.0,154.0
2007/2008,Unknown,Derby vs Sunderland,0-0,227.0,210.0,129.0
2007/2008,Unknown,Fulham vs Manchester Utd,0-3,1415.0,472.0,-333.0
2007/2008,Unknown,Middlesbrough vs Reading,0-1,-115.0,234.0,330.0
2007/2008,Unknown,Newcastle vs Blackburn,0-1,147.0,210.0,196.0
2007/2008,Unknown,West Ham vs Chelsea,0-4,347.0,229.0,-116.0
2007/2008,Unknown,Manchester City vs Everton,0-2,154.0,204.0,192.0
2007/2008,Unknown,Blackburn vs Bolton,4-1,-123.0,247.0,448.0
2007/2008,Unknown,Reading vs Aston Villa,1-2,316.0,236.0,118.0
2007/2008,Unknown,Newcastle vs Manchester Utd,1-5,1488.0,423.0,-250.0
2007/2008,Unknown,Fulham vs West Ham,0-1,162.0,222.0,165.0
2007/2008,Unknown,Liverpool vs Middlesbrough,3-2,-256.0,323.0,803.0
2007/2008,Unknown,Portsmouth vs Sunderland,1-0,-149.0,238.0,492.0
2007/2008,Unknown,Wigan vs Derby,2-0,-159.0,246.0,525.0
2007/2008,Unknown,Birmingham vs Arsenal,2-2,589.0,276.0,-189.0
2007/2008,Unknown,Arsenal vs Blackburn,2-0,268.0,401.0,1589.0
2007/2008,Unknown,Chelsea vs Liverpool,0-0,-104.0,218.0,338.0
2007/2008,Unknown,Manchester Utd vs Manchester City,1-2,-333.0,380.0,1019.0
2007/2008,Unknown,Bolton vs Portsmouth,0-1,140.0,217.0,193.0
2007/2008,Unknown,Derby vs Tottenham,0-3,531.0,278.0,-189.0
2007/2008,Unknown,Everton vs Reading,1-0,-182.0,272.0,538.0
2007/2008,Unknown,Middlesbrough vs Fulham,1-0,-111.0,225.0,317.0
2007/2008,Unknown,Sunderland vs Wigan,2-0,114.0,225.0,241.0
2007/2008,Unknown,West Ham vs Birmingham,1-1,-135.0,240.0,395.0
2007/2008,Unknown,Aston Villa vs Newcastle,4-1,118.0,231.0,313.0
2007/2008,Unknown,Fulham vs Aston Villa,2-1,227.0,210.0,127.0
2007/2008,Unknown,Newcastle vs Middlesbrough,1-1,102.0,223.0,276.0
2007/2008,Unknown,Liverpool vs Sunderland,3-0,-345.0,384.0,1036.0
2007/2008,Unknown,Birmingham vs Derby,1-1,-161.0,259.0,471.0
2007/2008,Unknown,Blackburn vs Everton,0-0,138.0,214.0,204.0
2007/2008,Unknown,Portsmouth vs Chelsea,1-1,411.0,242.0,-139.0
2007/2008,Unknown,Reading vs Bolton,0-2,106.0,223.0,261.0
2007/2008,Unknown,Tottenham vs Manchester Utd,1-1,325.0,245.0,-115.0
2007/2008,Unknown,Wigan vs West Ham,1-0,168.0,217.0,165.0
2007/2008,Unknown,Manchester City vs Arsenal,1-3,365.0,241.0,-125.0
2007/2008,Unknown,Everton vs Tottenham,0-0,140.0,221.0,196.0
2007/2008,Unknown,Manchester Utd vs Portsmouth,2-0,-435.0,448.0,1354.0
2007/2008,Unknown,Chelsea vs Reading,1-0,-417.0,438.0,1199.0
2007/2008,Unknown,Derby vs Manchester City,1-1,359.0,246.0,-127.0
2007/2008,Unknown,West Ham vs Liverpool,1-0,276.0,229.0,-102.0
2007/2008,Unknown,Sunderland vs Birmingham,2-0,119.0,222.0,229.0
2007/2008,Unknown,Arsenal vs Newcastle,3-0,-333.0,380.0,973.0
2007/2008,Unknown,Bolton vs Fulham,0-0,-109.0,229.0,305.0
2007/2008,Unknown,Middlesbrough vs Wigan,1-0,-103.0,227.0,294.0
2007/2008,Unknown,Aston Villa vs Blackburn,1-1,-102.0,216.0,305.0
2007/2008,Unknown,Liverpool vs Aston Villa,2-2,-182.0,269.0,546.0
2007/2008,Unknown,Manchester City vs West Ham,1-1,100.0,223.0,288.0
2007/2008,Unknown,Wigan vs Everton,1-2,212.0,221.0,127.0
2007/2008,Unknown,Newcastle vs Bolton,0-0,-128.0,245.0,363.0
2007/2008,Unknown,Birmingham vs Chelsea,0-1,528.0,248.0,-164.0
2007/2008,Unknown,Blackburn vs Middlesbrough,1-1,114.0,239.0,329.0
2007/2008,Unknown,Fulham vs Arsenal,0-3,652.0,299.0,-217.0
2007/2008,Unknown,Portsmouth vs Derby,3-1,-263.0,346.0,988.0
2007/2008,Unknown,Reading vs Manchester Utd,0-2,756.0,313.0,-244.0
2007/2008,Unknown,Tottenham vs Sunderland,2-0,-263.0,344.0,919.0
2007/2008,Unknown,Bolton vs Blackburn,1-2,164.0,219.0,167.0
2007/2008,Unknown,Sunderland vs Portsmouth,2-0,167.0,220.0,162.0
2007/2008,Unknown,Manchester Utd vs Newcastle,6-0,-417.0,436.0,1308.0
2007/2008,Unknown,Arsenal vs Birmingham,1-1,-556.0,554.0,1698.0
2007/2008,Unknown,Aston Villa vs Reading,3-1,-185.0,285.0,612.0
2007/2008,Unknown,Chelsea vs Tottenham,2-0,-139.0,242.0,421.0
2007/2008,Unknown,Derby vs Wigan,0-1,194.0,212.0,145.0
2007/2008,Unknown,Everton vs Manchester City,1-0,100.0,229.0,346.0
2007/2008,Unknown,Middlesbrough vs Liverpool,1-1,418.0,252.0,-147.0
2007/2008,Unknown,West Ham vs Fulham,2-1,-133.0,237.0,394.0
2007/2008,Unknown,Blackburn vs Sunderland,1-0,-175.0,272.0,501.0
2007/2008,Unknown,Bolton vs Derby,1-0,-204.0,287.0,593.0
2007/2008,Unknown,Liverpool vs Wigan,1-1,-455.0,447.0,1311.0
2007/2008,Unknown,Newcastle vs Manchester City,0-2,124.0,225.0,217.0
2007/2008,Unknown,Aston Villa vs Tottenham,2-1,138.0,222.0,199.0
2007/2008,Unknown,Arsenal vs West Ham,2-0,-294.0,359.0,811.0
2007/2008,Unknown,Manchester Utd vs Birmingham,1-0,-625.0,572.0,1575.0
2007/2008,Unknown,Middlesbrough vs Everton,0-2,196.0,221.0,138.0
2007/2008,Unknown,Reading vs Portsmouth,0-2,370.0,246.0,144.0
2007/2008,Unknown,Fulham vs Chelsea,1-2,549.0,273.0,-185.0
2007/2008,Unknown,Manchester City vs Liverpool,0-0,280.0,227.0,-101.0
2007/2008,Unknown,Derby vs Blackburn,1-2,359.0,248.0,-127.0
2007/2008,Unknown,Everton vs Arsenal,1-4,225.0,222.0,122.0
2007/2008,Unknown,Birmingham vs Fulham,1-1,118.0,227.0,283.0
2007/2008,Unknown,Chelsea vs Newcastle,2-1,-244.0,313.0,743.0
2007/2008,Unknown,Portsmouth vs Middlesbrough,0-1,-161.0,259.0,474.0
2007/2008,Unknown,Sunderland vs Bolton,3-1,135.0,283.0,405.0
2007/2008,Unknown,Tottenham vs Reading,6-4,-222.0,305.0,634.0
2007/2008,Unknown,West Ham vs Manchester Utd,2-1,596.0,292.0,-208.0
2007/2008,Unknown,Wigan vs Aston Villa,1-2,193.0,224.0,167.0
2007/2008,Unknown,Manchester City vs Blackburn,2-2,114.0,224.0,246.0
2007/2008,Unknown,Portsmouth vs Arsenal,0-0,343.0,235.0,-119.0
2007/2008,Unknown,Birmingham vs Middlesbrough,3-0,127.0,221.0,210.0
2007/2008,Unknown,Derby vs Liverpool,1-2,1009.0,398.0,-357.0
2007/2008,Unknown,Everton vs Bolton,2-0,-141.0,239.0,404.0
2007/2008,Unknown,Sunderland vs Manchester Utd,0-4,763.0,340.0,-270.0
2007/2008,Unknown,Wigan vs Newcastle,1-0,166.0,223.0,160.0
2007/2008,Unknown,Tottenham vs Fulham,5-1,-238.0,301.0,726.0
2007/2008,Unknown,West Ham vs Reading,1-1,-114.0,233.0,320.0
2007/2008,Unknown,Chelsea vs Aston Villa,4-4,-222.0,298.0,657.0
2007/2008,Unknown,Blackburn vs Chelsea,0-1,334.0,235.0,-116.0
2007/2008,Unknown,Newcastle vs Derby,2-2,-286.0,357.0,818.0
2007/2008,Unknown,Manchester Utd vs Everton,2-1,-244.0,326.0,721.0
2007/2008,Unknown,Aston Villa vs Manchester City,1-1,-101.0,223.0,295.0
2007/2008,Unknown,Bolton vs Birmingham,3-0,-119.0,239.0,343.0
2007/2008,Unknown,Fulham vs Wigan,1-1,108.0,225.0,256.0
2007/2008,Unknown,Liverpool vs Portsmouth,4-1,-196.0,284.0,587.0
2007/2008,Unknown,Middlesbrough vs West Ham,1-2,122.0,227.0,222.0
2007/2008,Unknown,Reading vs Sunderland,2-1,-120.0,242.0,341.0
2007/2008,Unknown,Arsenal vs Tottenham,2-1,-200.0,289.0,595.0
2007/2008,Unknown,Arsenal vs Chelsea,1-0,138.0,204.0,219.0
2007/2008,Unknown,Liverpool vs Manchester Utd,0-1,158.0,208.0,186.0
2007/2008,Unknown,Fulham vs Newcastle,0-1,152.0,221.0,174.0
2007/2008,Unknown,Birmingham vs Reading,1-1,123.0,223.0,235.0
2007/2008,Unknown,Derby vs Middlesbrough,0-1,231.0,225.0,122.0
2007/2008,Unknown,Manchester City vs Bolton,4-2,100.0,224.0,298.0
2007/2008,Unknown,Portsmouth vs Tottenham,0-1,112.0,227.0,250.0
2007/2008,Unknown,Sunderland vs Aston Villa,1-1,221.0,223.0,125.0
2007/2008,Unknown,West Ham vs Everton,0-2,159.0,217.0,175.0
2007/2008,Unknown,Wigan vs Blackburn,5-3,249.0,224.0,114.0
2007/2008,Unknown,Blackburn vs West Ham,0-1,-114.0,233.0,317.0
2007/2008,Unknown,Bolton vs Wigan,4-1,-122.0,243.0,413.0
2007/2008,Unknown,Tottenham vs Manchester City,2-1,-110.0,227.0,305.0
2007/2008,Unknown,Middlesbrough vs Arsenal,2-1,529.0,266.0,-179.0
2007/2008,Unknown,Reading vs Liverpool,3-1,471.0,259.0,-159.0
2007/2008,Unknown,Chelsea vs Sunderland,2-0,-556.0,531.0,1465.0
2007/2008,Unknown,Everton vs Fulham,3-0,-182.0,270.0,536.0
2007/2008,Unknown,Manchester Utd vs Derby,4-1,-909.0,728.0,2039.0
2007/2008,Unknown,Newcastle vs Birmingham,2-1,-128.0,240.0,363.0
2007/2008,Unknown,Aston Villa vs Portsmouth,1-3,110.0,223.0,249.0
2007/2008,Unknown,Newcastle vs Arsenal,1-1,391.0,247.0,-139.0
2007/2008,Unknown,Manchester Utd vs Fulham,2-0,-556.0,546.0,1475.0
2007/2008,Unknown,Tottenham vs Birmingham,2-3,-244.0,324.0,663.0
2007/2008,Unknown,Liverpool vs Bolton,4-0,-333.0,390.0,965.0
2007/2008,Unknown,Aston Villa vs Arsenal,1-2,264.0,223.0,106.0
2007/2008,Unknown,Blackburn vs Newcastle,3-1,-119.0,239.0,338.0
2007/2008,Unknown,Portsmouth vs Everton,0-0,127.0,223.0,216.0
2007/2008,Unknown,Reading vs Middlesbrough,1-1,-106.0,227.0,300.0
2007/2008,Unknown,Sunderland vs Derby,1-0,-159.0,257.0,463.0
2007/2008,Unknown,Wigan vs Manchester City,1-1,189.0,218.0,147.0
2007/2008,Unknown,Chelsea vs West Ham,1-0,-333.0,392.0,909.0
2007/2008,Unknown,Blackburn vs Aston Villa,0-4,112.0,222.0,249.0
2007/2008,Unknown,Fulham vs Blackburn,2-2,199.0,224.0,136.0
2007/2008,Unknown,West Ham vs Tottenham,1-1,189.0,224.0,142.0
2007/2008,Unknown,Derby vs Chelsea,0-2,1101.0,419.0,-385.0
2007/2008,Unknown,Bolton vs Manchester Utd,1-0,645.0,291.0,-217.0
2007/2008,Unknown,Everton vs Sunderland,7-1,-161.0,252.0,480.0
2007/2008,Unknown,Manchester City vs Reading,2-1,-161.0,257.0,484.0
2007/2008,Unknown,Middlesbrough vs Aston Villa,0-3,173.0,219.0,156.0
2007/2008,Unknown,Arsenal vs Wigan,2-0,-625.0,555.0,1530.0
2007/2008,Unknown,Birmingham vs Portsmouth,0-2,204.0,224.0,131.0
2007/2008,Unknown,Newcastle vs Liverpool,0-3,268.0,225.0,102.0
2007/2008,Unknown,Reading vs Arsenal,1-3,613.0,294.0,-213.0
2007/2008,Unknown,Portsmouth vs Manchester City,0-0,-112.0,229.0,315.0
2007/2008,Unknown,Bolton vs Middlesbrough,0-0,104.0,220.0,264.0
2007/2008,Unknown,Manchester Utd vs Blackburn,2-0,-278.0,344.0,772.0
2007/2008,Unknown,Tottenham vs Wigan,4-0,-244.0,305.0,688.0
2007/2008,Unknown,Chelsea vs Everton,1-1,-286.0,338.0,830.0
2007/2008,Unknown,Birmingham vs Aston Villa,1-2,177.0,212.0,159.0
2007/2008,Unknown,Liverpool vs Fulham,2-0,-370.0,399.0,1083.0
2007/2008,Unknown,Derby vs West Ham,0-5,208.0,222.0,127.0
2007/2008,Unknown,Sunderland vs Newcastle,1-1,175.0,217.0,152.0
2007/2008,Unknown,Manchester City vs Sunderland,1-0,-152.0,250.0,459.0
2007/2008,Unknown,West Ham vs Bolton,1-1,100.0,224.0,291.0
2007/2008,Unknown,Blackburn vs Liverpool,0-0,197.0,220.0,139.0
2007/2008,Unknown,Aston Villa vs Derby,2-0,-238.0,309.0,738.0
2007/2008,Unknown,Everton vs Birmingham,3-1,-137.0,240.0,407.0
2007/2008,Unknown,Fulham vs Reading,3-1,133.0,224.0,200.0
2007/2008,Unknown,Middlesbrough vs Tottenham,1-1,197.0,225.0,137.0
2007/2008,Unknown,Newcastle vs Portsmouth,1-4,102.0,225.0,266.0
2007/2008,Unknown,Wigan vs Chelsea,0-2,732.0,316.0,-250.0
2007/2008,Unknown,Arsenal vs Manchester Utd,2-2,147.0,211.0,195.0
2007/2008,Unknown,Liverpool vs Arsenal,1-1,145.0,219.0,192.0
2007/2008,Unknown,Tottenham vs Blackburn,1-2,117.0,229.0,225.0
2007/2008,Unknown,Derby vs Everton,0-2,254.0,221.0,110.0
2007/2008,Unknown,Bolton vs Aston Villa,1-1,154.0,218.0,174.0
2007/2008,Unknown,Portsmouth vs West Ham,0-0,-135.0,244.0,380.0
2007/2008,Unknown,Birmingham vs Wigan,3-2,102.0,225.0,271.0
2007/2008,Unknown,Chelsea vs Manchester City,6-0,-200.0,290.0,586.0
2007/2008,Unknown,Manchester Utd vs Middlesbrough,4-1,-500.0,494.0,1340.0
2007/2008,Unknown,Reading vs Newcastle,2-1,177.0,224.0,144.0
2007/2008,Unknown,Sunderland vs Fulham,1-1,-106.0,231.0,293.0
2007/2008,Unknown,Newcastle vs Tottenham,3-1,134.0,229.0,197.0
2007/2008,Unknown,West Ham vs Sunderland,3-1,-115.0,231.0,330.0
2007/2008,Unknown,Aston Villa vs Manchester Utd,1-4,350.0,241.0,-122.0
2007/2008,Unknown,Arsenal vs Bolton,2-0,-417.0,430.0,1145.0
2007/2008,Unknown,Blackburn vs Reading,4-2,-156.0,250.0,459.0
2007/2008,Unknown,Fulham vs Derby,0-0,-145.0,249.0,420.0
2007/2008,Unknown,Manchester City vs Birmingham,1-0,-172.0,261.0,525.0
2007/2008,Unknown,Middlesbrough vs Chelsea,0-2,415.0,247.0,-143.0
2007/2008,Unknown,Wigan vs Portsmouth,0-2,184.0,223.0,147.0
2007/2008,Unknown,Everton vs Liverpool,1-2,254.0,219.0,112.0
2007/2008,Unknown,Fulham vs Portsmouth,0-2,165.0,224.0,163.0
2007/2008,Unknown,Blackburn vs Birmingham,2-1,-137.0,246.0,395.0
2007/2008,Unknown,Bolton vs Chelsea,0-1,409.0,248.0,-143.0
2007/2008,Unknown,Liverpool vs Tottenham,2-2,-175.0,276.0,505.0
2007/2008,Unknown,Manchester City vs Middlesbrough,3-1,-159.0,252.0,465.0
2007/2008,Unknown,Newcastle vs Everton,3-2,104.0,223.0,267.0
2007/2008,Unknown,Reading vs Derby,1-0,-149.0,252.0,434.0
2007/2008,Unknown,Arsenal vs Sunderland,3-2,-500.0,495.0,1398.0
2007/2008,Unknown,Aston Villa vs West Ham,1-0,-119.0,233.0,341.0
2007/2008,Unknown,Manchester Utd vs Wigan,4-0,-526.0,503.0,1502.0
2007/2008,Unknown,Tottenham vs Aston Villa,4-4,-110.0,231.0,309.0
2007/2008,Unknown,Everton vs Middlesbrough,2-0,-135.0,245.0,382.0
2007/2008,Unknown,Birmingham vs Manchester Utd,0-1,598.0,288.0,-200.0
2007/2008,Unknown,Chelsea vs Fulham,0-0,-312.0,382.0,869.0
2007/2008,Unknown,Derby vs Bolton,1-1,185.0,222.0,141.0
2007/2008,Unknown,Portsmouth vs Reading,7-4,-133.0,242.0,388.0
2007/2008,Unknown,Sunderland vs Blackburn,1-2,177.0,223.0,152.0
2007/2008,Unknown,West Ham vs Arsenal,0-1,355.0,248.0,-128.0
2007/2008,Unknown,Wigan vs Liverpool,0-1,561.0,272.0,-185.0
2007/2008,Unknown,Manchester City vs Newcastle,3-1,121.0,222.0,229.0
2007/2008,Unknown,Manchester Utd vs Chelsea,2-0,-105.0,221.0,330.0
2007/2008,Unknown,Blackburn vs Portsmouth,0-1,-104.0,224.0,301.0
2007/2008,Unknown,Bolton vs Tottenham,1-1,196.0,223.0,140.0
2007/2008,Unknown,Aston Villa vs Everton,2-0,106.0,221.0,260.0
2007/2008,Unknown,Newcastle vs West Ham,3-1,104.0,231.0,269.0
2007/2008,Unknown,Fulham vs Manchester City,3-3,154.0,219.0,175.0
2007/2008,Unknown,Arsenal vs Derby,5-0,-625.0,553.0,2032.0
2007/2008,Unknown,Liverpool vs Birmingham,0-0,-455.0,466.0,1450.0
2007/2008,Unknown,Middlesbrough vs Sunderland,2-2,104.0,227.0,270.0
2007/2008,Unknown,Reading vs Wigan,2-1,100.0,225.0,281.0
2007/2008,Unknown,Derby vs Newcastle,1-0,392.0,243.0,-133.0
2007/2008,Unknown,Manchester City vs Aston Villa,1-0,150.0,206.0,195.0
2007/2008,Unknown,Chelsea vs Blackburn,0-0,-208.0,296.0,625.0
2007/2008,Unknown,Birmingham vs Bolton,1-0,169.0,219.0,164.0
2007/2008,Unknown,Sunderland vs Reading,2-1,127.0,225.0,214.0
2007/2008,Unknown,West Ham vs Middlesbrough,3-0,-105.0,233.0,293.0
2007/2008,Unknown,Wigan vs Fulham,1-1,108.0,227.0,249.0
2007/2008,Unknown,Tottenham vs Arsenal,1-3,181.0,215.0,156.0
2007/2008,Unknown,Portsmouth vs Liverpool,0-0,401.0,243.0,-135.0
2007/2008,Unknown,Everton vs Manchester Utd,0-1,371.0,243.0,-132.0
2007/2008,Unknown,Aston Villa vs Chelsea,2-0,359.0,227.0,-118.0
2007/2008,Unknown,Blackburn vs Manchester City,1-0,108.0,225.0,261.0
2007/2008,Unknown,Arsenal vs Portsmouth,3-1,-192.0,281.0,601.0
2007/2008,Unknown,Manchester Utd vs Sunderland,1-0,-476.0,503.0,1497.0
2007/2008,Unknown,Bolton vs Everton,1-2,148.0,225.0,193.0
2007/2008,Unknown,Fulham vs Tottenham,3-3,249.0,236.0,112.0
2007/2008,Unknown,Liverpool vs Derby,6-0,-588.0,548.0,1897.0
2007/2008,Unknown,Middlesbrough vs Birmingham,2-0,-109.0,239.0,309.0
2007/2008,Unknown,Newcastle vs Wigan,1-0,-145.0,257.0,438.0
2007/2008,Unknown,Reading vs West Ham,0-3,118.0,234.0,236.0
2007/2008,Unknown,Manchester Utd vs Tottenham,1-0,-208.0,296.0,586.0
2007/2008,Unknown,Middlesbrough vs Newcastle,2-2,171.0,221.0,160.0
