season,date,match_name,result,h_odd,d_odd,a_odd
2019/2020,Unknown,Arsenal vs Leicester,1-1,122.0,246.0,231.0
2019/2020,Unknown,Crystal Palace vs Chelsea,2-3,651.0,336.0,-213.0
2019/2020,Unknown,Watford vs Norwich,2-1,-135.0,275.0,395.0
2019/2020,Unknown,Tottenham vs Everton,1-0,-101.0,258.0,287.0
2019/2020,Unknown,Southampton vs Manchester City,1-0,810.0,473.0,-312.0
2019/2020,Unknown,Liverpool vs Aston Villa,2-0,-526.0,666.0,1307.0
2019/2020,Unknown,Newcastle vs West Ham,2-2,173.0,238.0,165.0
2019/2020,Unknown,Burnley vs Sheffield Utd,1-1,217.0,194.0,160.0
2019/2020,Unknown,Chelsea vs Watford,3-0,-278.0,409.0,793.0
2019/2020,Unknown,Wolves vs Arsenal,0-2,138.0,219.0,225.0
2019/2020,Unknown,Leicester vs Crystal Palace,3-0,-152.0,274.0,490.0
2019/2020,Unknown,Manchester Utd vs Bournemouth,5-2,-526.0,635.0,1480.0
2019/2020,Unknown,Norwich vs Brighton,0-1,258.0,227.0,120.0
2019/2020,Unknown,Manchester City vs Liverpool,4-0,102.0,276.0,254.0
2019/2020,Unknown,Sheffield Utd vs Tottenham,3-1,373.0,271.0,-127.0
2019/2020,Unknown,West Ham vs Chelsea,3-2,598.0,365.0,-217.0
2019/2020,Unknown,Arsenal vs Norwich,4-0,-222.0,384.0,591.0
2019/2020,Unknown,Bournemouth vs Newcastle,1-4,120.0,218.0,271.0
2019/2020,Unknown,Everton vs Leicester,2-1,158.0,223.0,191.0
2019/2020,Unknown,Brighton vs Manchester Utd,0-3,576.0,315.0,-185.0
2019/2020,Unknown,Crystal Palace vs Burnley,0-1,102.0,221.0,329.0
2019/2020,Unknown,Watford vs Southampton,1-3,140.0,223.0,219.0
2019/2020,Unknown,Aston Villa vs Wolves,0-1,351.0,248.0,-111.0
2019/2020,Unknown,Chelsea vs Manchester City,2-1,317.0,297.0,-120.0
2019/2020,Unknown,Burnley vs Watford,1-0,259.0,221.0,123.0
2019/2020,Unknown,Southampton vs Arsenal,0-2,167.0,254.0,162.0
2019/2020,Unknown,Liverpool vs Crystal Palace,4-0,-370.0,483.0,1100.0
2019/2020,Unknown,Manchester Utd vs Sheffield Utd,3-0,-270.0,387.0,868.0
2019/2020,Unknown,Newcastle vs Aston Villa,1-1,137.0,235.0,214.0
2019/2020,Unknown,Norwich vs Everton,0-1,346.0,259.0,-115.0
2019/2020,Unknown,Wolves vs Bournemouth,1-0,-172.0,287.0,576.0
2019/2020,Unknown,Tottenham vs West Ham,2-0,-175.0,316.0,525.0
2019/2020,Unknown,Leicester vs Brighton,0-0,-161.0,294.0,491.0
2019/2020,Unknown,Manchester City vs Burnley,5-0,-714.0,801.0,2043.0
2019/2020,Unknown,Everton vs Liverpool,0-0,476.0,300.0,-159.0
2019/2020,Unknown,Aston Villa vs Chelsea,1-2,600.0,363.0,-213.0
2019/2020,Unknown,Newcastle vs Sheffield Utd,3-0,231.0,206.0,142.0
2019/2020,Unknown,Bournemouth vs Crystal Palace,0-2,171.0,211.0,185.0
2019/2020,Unknown,West Ham vs Wolves,0-2,308.0,242.0,-101.0
2019/2020,Unknown,Brighton vs Arsenal,2-1,225.0,239.0,129.0
2019/2020,Unknown,Watford vs Leicester,1-1,279.0,246.0,106.0
2019/2020,Unknown,Tottenham vs Manchester Utd,1-1,225.0,247.0,125.0
2019/2020,Unknown,Norwich vs Southampton,0-3,190.0,243.0,147.0
2019/2020,Unknown,Manchester City vs Arsenal,3-0,-345.0,540.0,861.0
2019/2020,Unknown,Aston Villa vs Sheffield Utd,0-0,227.0,231.0,131.0
2019/2020,Unknown,Leicester vs Aston Villa,4-0,-192.0,355.0,527.0
2019/2020,Unknown,Manchester Utd vs Manchester City,2-0,357.0,297.0,-132.0
2019/2020,Unknown,Chelsea vs Everton,4-0,-114.0,285.0,308.0
2019/2020,Unknown,Burnley vs Tottenham,1-1,170.0,234.0,169.0
2019/2020,Unknown,Arsenal vs West Ham,1-0,-159.0,326.0,419.0
2019/2020,Unknown,Crystal Palace vs Watford,1-0,170.0,212.0,188.0
2019/2020,Unknown,Sheffield Utd vs Norwich,1-0,-147.0,292.0,436.0
2019/2020,Unknown,Southampton vs Newcastle,0-1,-135.0,285.0,382.0
2019/2020,Unknown,Wolves vs Brighton,0-0,-141.0,277.0,426.0
2019/2020,Unknown,Liverpool vs Bournemouth,2-1,-455.0,614.0,1167.0
2019/2020,Unknown,Everton vs Manchester Utd,1-1,186.0,235.0,156.0
2019/2020,Unknown,Tottenham vs Wolves,2-3,177.0,210.0,177.0
2019/2020,Unknown,Watford vs Liverpool,3-0,571.0,362.0,-208.0
2019/2020,Unknown,Bournemouth vs Chelsea,2-2,316.0,276.0,-112.0
2019/2020,Unknown,Newcastle vs Burnley,0-0,171.0,222.0,177.0
2019/2020,Unknown,West Ham vs Southampton,3-1,156.0,254.0,170.0
2019/2020,Unknown,Brighton vs Crystal Palace,0-1,120.0,217.0,270.0
2019/2020,Unknown,Norwich vs Leicester,1-0,315.0,286.0,-116.0
2019/2020,Unknown,Liverpool vs West Ham,3-2,-667.0,773.0,1669.0
2019/2020,Unknown,Arsenal vs Everton,3-2,-101.0,264.0,280.0
2019/2020,Unknown,Manchester Utd vs Watford,3-0,-169.0,297.0,518.0
2019/2020,Unknown,Wolves vs Norwich,3-0,-196.0,330.0,594.0
2019/2020,Unknown,Leicester vs Manchester City,0-1,430.0,354.0,-172.0
2019/2020,Unknown,Burnley vs Bournemouth,3-0,125.0,231.0,241.0
2019/2020,Unknown,Crystal Palace vs Newcastle,1-0,118.0,220.0,271.0
2019/2020,Unknown,Sheffield Utd vs Brighton,1-1,-110.0,240.0,346.0
2019/2020,Unknown,Southampton vs Aston Villa,2-0,-141.0,304.0,376.0
2019/2020,Unknown,Chelsea vs Tottenham,2-1,-115.0,254.0,349.0
2019/2020,Unknown,Manchester City vs West Ham,2-0,-833.0,884.0,1867.0
2019/2020,Unknown,Chelsea vs Manchester Utd,0-2,-101.0,244.0,301.0
2019/2020,Unknown,Arsenal vs Newcastle,4-0,-222.0,358.0,656.0
2019/2020,Unknown,Aston Villa vs Tottenham,2-3,288.0,274.0,-105.0
2019/2020,Unknown,Norwich vs Liverpool,0-1,783.0,457.0,-294.0
2019/2020,Unknown,Southampton vs Burnley,1-2,-145.0,299.0,413.0
2019/2020,Unknown,Wolves vs Leicester,0-0,168.0,222.0,179.0
2019/2020,Unknown,Sheffield Utd vs Bournemouth,2-1,-130.0,246.0,434.0
2019/2020,Unknown,Brighton vs Watford,1-1,131.0,235.0,222.0
2019/2020,Unknown,Everton vs Crystal Palace,3-1,-152.0,271.0,492.0
2019/2020,Unknown,Tottenham vs Manchester City,2-0,493.0,366.0,-192.0
2019/2020,Unknown,Burnley vs Arsenal,0-0,293.0,266.0,-106.0
2019/2020,Unknown,Manchester Utd vs Wolves,0-0,112.0,240.0,265.0
2019/2020,Unknown,Bournemouth vs Aston Villa,2-1,118.0,238.0,250.0
2019/2020,Unknown,Crystal Palace vs Sheffield Utd,0-1,210.0,202.0,156.0
2019/2020,Unknown,Liverpool vs Southampton,4-0,-333.0,471.0,924.0
2019/2020,Unknown,Newcastle vs Norwich,0-0,127.0,237.0,229.0
2019/2020,Unknown,Watford vs Everton,2-3,197.0,237.0,145.0
2019/2020,Unknown,West Ham vs Brighton,3-3,152.0,240.0,186.0
2019/2020,Unknown,Leicester vs Chelsea,2-2,154.0,252.0,173.0
2019/2020,Unknown,West Ham vs Liverpool,0-2,761.0,441.0,-286.0
2019/2020,Unknown,Wolves vs Liverpool,1-2,421.0,296.0,-149.0
2019/2020,Unknown,Manchester Utd vs Burnley,0-2,-222.0,350.0,682.0
2019/2020,Unknown,Leicester vs West Ham,4-1,-213.0,374.0,565.0
2019/2020,Unknown,Tottenham vs Norwich,2-1,-263.0,419.0,726.0
2019/2020,Unknown,Chelsea vs Arsenal,2-2,-135.0,292.0,376.0
2019/2020,Unknown,Aston Villa vs Watford,2-1,212.0,241.0,135.0
2019/2020,Unknown,Bournemouth vs Brighton,3-1,186.0,229.0,158.0
2019/2020,Unknown,Everton vs Newcastle,2-2,-204.0,330.0,623.0
2019/2020,Unknown,Sheffield Utd vs Manchester City,0-1,727.0,384.0,-244.0
2019/2020,Unknown,Crystal Palace vs Southampton,0-2,177.0,219.0,173.0
2019/2020,Unknown,Liverpool vs Manchester Utd,2-0,-222.0,365.0,632.0
2019/2020,Unknown,Burnley vs Leicester,2-1,326.0,269.0,-115.0
2019/2020,Unknown,Newcastle vs Chelsea,1-0,459.0,338.0,-172.0
2019/2020,Unknown,Arsenal vs Sheffield Utd,1-1,102.0,239.0,304.0
2019/2020,Unknown,Brighton vs Aston Villa,1-1,-147.0,321.0,387.0
2019/2020,Unknown,Manchester City vs Crystal Palace,2-2,-1111.0,1071.0,2918.0
2019/2020,Unknown,Norwich vs Bournemouth,1-0,125.0,248.0,222.0
2019/2020,Unknown,Southampton vs Wolves,2-3,160.0,214.0,197.0
2019/2020,Unknown,West Ham vs Everton,1-1,193.0,240.0,146.0
2019/2020,Unknown,Watford vs Tottenham,0-0,209.0,263.0,127.0
2019/2020,Unknown,Aston Villa vs Manchester City,1-6,1440.0,818.0,-667.0
2019/2020,Unknown,Bournemouth vs Watford,0-3,152.0,246.0,179.0
2019/2020,Unknown,Tottenham vs Liverpool,0-1,380.0,309.0,-143.0
2019/2020,Unknown,Chelsea vs Burnley,3-0,-294.0,418.0,873.0
2019/2020,Unknown,Everton vs Brighton,1-0,-108.0,275.0,292.0
2019/2020,Unknown,Leicester vs Southampton,1-2,-143.0,285.0,421.0
2019/2020,Unknown,Manchester Utd vs Norwich,4-0,-312.0,458.0,832.0
2019/2020,Unknown,Wolves vs Newcastle,1-1,-222.0,348.0,664.0
2019/2020,Unknown,Crystal Palace vs Arsenal,1-1,359.0,290.0,-130.0
2019/2020,Unknown,Sheffield Utd vs West Ham,1-0,-105.0,241.0,324.0
2019/2020,Unknown,Liverpool vs Sheffield Utd,2-0,-345.0,468.0,1072.0
2019/2020,Unknown,Arsenal vs Manchester Utd,2-0,165.0,263.0,158.0
2019/2020,Unknown,Manchester City vs Everton,2-1,-312.0,479.0,809.0
2019/2020,Unknown,Norwich vs Crystal Palace,1-1,137.0,239.0,209.0
2019/2020,Unknown,West Ham vs Bournemouth,4-0,-110.0,268.0,309.0
2019/2020,Unknown,Newcastle vs Leicester,0-3,324.0,284.0,-120.0
2019/2020,Unknown,Southampton vs Tottenham,1-0,252.0,286.0,100.0
2019/2020,Unknown,Watford vs Wolves,2-1,222.0,227.0,136.0
2019/2020,Unknown,Brighton vs Chelsea,1-1,289.0,289.0,-111.0
2019/2020,Unknown,Burnley vs Aston Villa,1-2,-103.0,244.0,315.0
2019/2020,Unknown,Manchester City vs Sheffield Utd,2-0,-435.0,599.0,1132.0
2019/2020,Unknown,Liverpool vs Wolves,1-0,-385.0,524.0,1021.0
2019/2020,Unknown,Arsenal vs Chelsea,1-2,192.0,270.0,133.0
2019/2020,Unknown,Burnley vs Manchester Utd,0-2,321.0,263.0,-111.0
2019/2020,Unknown,Norwich vs Tottenham,2-2,388.0,343.0,-156.0
2019/2020,Unknown,West Ham vs Leicester,1-2,156.0,263.0,166.0
2019/2020,Unknown,Newcastle vs Everton,1-2,222.0,233.0,131.0
2019/2020,Unknown,Southampton vs Crystal Palace,1-1,-106.0,254.0,315.0
2019/2020,Unknown,Watford vs Aston Villa,3-0,-128.0,305.0,332.0
2019/2020,Unknown,Brighton vs Bournemouth,2-0,-123.0,282.0,345.0
2019/2020,Unknown,Wolves vs Manchester City,3-2,596.0,438.0,-244.0
2019/2020,Unknown,Leicester vs Liverpool,0-4,250.0,305.0,-104.0
2019/2020,Unknown,Manchester Utd vs Newcastle,4-1,-286.0,438.0,789.0
2019/2020,Unknown,Aston Villa vs Norwich,1-0,120.0,274.0,213.0
2019/2020,Unknown,Bournemouth vs Arsenal,1-1,285.0,313.0,-115.0
2019/2020,Unknown,Chelsea vs Southampton,0-2,-256.0,405.0,719.0
2019/2020,Unknown,Crystal Palace vs West Ham,2-1,125.0,245.0,225.0
2019/2020,Unknown,Everton vs Burnley,1-0,-135.0,268.0,415.0
2019/2020,Unknown,Sheffield Utd vs Watford,1-1,-122.0,259.0,370.0
2019/2020,Unknown,Tottenham vs Brighton,2-1,-192.0,346.0,529.0
2019/2020,Unknown,Tottenham vs Chelsea,0-2,134.0,258.0,200.0
2019/2020,Unknown,Watford vs Manchester Utd,2-0,374.0,282.0,-130.0
2019/2020,Unknown,Manchester City vs Leicester,3-1,-263.0,466.0,633.0
2019/2020,Unknown,Aston Villa vs Southampton,1-3,150.0,268.0,171.0
2019/2020,Unknown,Bournemouth vs Burnley,0-1,140.0,231.0,206.0
2019/2020,Unknown,Brighton vs Sheffield Utd,0-1,117.0,238.0,252.0
2019/2020,Unknown,Newcastle vs Crystal Palace,1-0,141.0,211.0,225.0
2019/2020,Unknown,Norwich vs Wolves,1-2,305.0,283.0,-114.0
2019/2020,Unknown,Everton vs Arsenal,0-0,112.0,284.0,223.0
2019/2020,Unknown,Crystal Palace vs Brighton,1-1,179.0,223.0,167.0
2019/2020,Unknown,Arsenal vs Manchester City,0-3,575.0,486.0,-256.0
2019/2020,Unknown,Manchester Utd vs Everton,1-1,-149.0,299.0,430.0
2019/2020,Unknown,Wolves vs Tottenham,1-2,189.0,261.0,140.0
2019/2020,Unknown,Southampton vs West Ham,0-1,-123.0,301.0,320.0
2019/2020,Unknown,Burnley vs Newcastle,1-0,-101.0,248.0,301.0
2019/2020,Unknown,Chelsea vs Bournemouth,0-1,-435.0,587.0,1147.0
2019/2020,Unknown,Leicester vs Norwich,1-1,-417.0,587.0,1068.0
2019/2020,Unknown,Sheffield Utd vs Aston Villa,2-0,-130.0,292.0,351.0
2019/2020,Unknown,Liverpool vs Watford,2-0,-526.0,667.0,1381.0
2019/2020,Unknown,West Ham vs Arsenal,1-3,257.0,317.0,-108.0
2019/2020,Unknown,Brighton vs Wolves,2-2,162.0,220.0,189.0
2019/2020,Unknown,Aston Villa vs Leicester,1-4,386.0,318.0,-147.0
2019/2020,Unknown,Newcastle vs Southampton,2-1,160.0,229.0,183.0
2019/2020,Unknown,Norwich vs Sheffield Utd,1-2,214.0,249.0,129.0
2019/2020,Unknown,Manchester City vs Manchester Utd,1-2,-312.0,480.0,797.0
2019/2020,Unknown,Bournemouth vs Liverpool,0-3,541.0,363.0,-204.0
2019/2020,Unknown,Tottenham vs Burnley,5-0,-238.0,382.0,664.0
2019/2020,Unknown,Watford vs Crystal Palace,0-0,145.0,234.0,200.0
2019/2020,Unknown,Everton vs Chelsea,3-1,229.0,278.0,114.0
2019/2020,Unknown,Arsenal vs Brighton,1-2,-156.0,330.0,407.0
2019/2020,Unknown,Sheffield Utd vs Newcastle,0-2,-123.0,254.0,388.0
2019/2020,Unknown,Liverpool vs Everton,5-2,-159.0,300.0,474.0
2019/2020,Unknown,Chelsea vs Aston Villa,2-1,-294.0,459.0,766.0
2019/2020,Unknown,Leicester vs Watford,2-0,-278.0,434.0,764.0
2019/2020,Unknown,Manchester Utd vs Tottenham,2-1,156.0,242.0,179.0
2019/2020,Unknown,Southampton vs Norwich,2-1,-128.0,291.0,351.0
2019/2020,Unknown,Wolves vs West Ham,2-0,-145.0,298.0,412.0
2019/2020,Unknown,Burnley vs Manchester City,1-4,1039.0,585.0,-417.0
2019/2020,Unknown,Crystal Palace vs Bournemouth,1-0,122.0,241.0,235.0
2019/2020,Unknown,Leicester vs Everton,2-1,-161.0,312.0,461.0
2019/2020,Unknown,Manchester Utd vs Aston Villa,2-2,-217.0,376.0,599.0
2019/2020,Unknown,Norwich vs Arsenal,2-2,338.0,345.0,-143.0
2019/2020,Unknown,Wolves vs Sheffield Utd,1-1,123.0,214.0,269.0
2019/2020,Unknown,Southampton vs Watford,2-1,108.0,256.0,257.0
2019/2020,Unknown,Burnley vs Crystal Palace,0-2,104.0,243.0,285.0
2019/2020,Unknown,Chelsea vs West Ham,0-1,-357.0,518.0,886.0
2019/2020,Unknown,Liverpool vs Brighton,2-1,-500.0,621.0,1354.0
2019/2020,Unknown,Tottenham vs Bournemouth,3-2,-303.0,459.0,786.0
2019/2020,Unknown,Newcastle vs Manchester City,2-2,1142.0,660.0,-476.0
2019/2020,Unknown,Aston Villa vs Newcastle,2-0,118.0,250.0,236.0
2019/2020,Unknown,Sheffield Utd vs Manchester Utd,3-3,283.0,236.0,108.0
2019/2020,Unknown,Manchester City vs Chelsea,2-1,-263.0,458.0,630.0
2019/2020,Unknown,Arsenal vs Southampton,2-2,-213.0,366.0,592.0
2019/2020,Unknown,Bournemouth vs Wolves,1-2,197.0,224.0,152.0
2019/2020,Unknown,Brighton vs Leicester,0-2,282.0,258.0,100.0
2019/2020,Unknown,Crystal Palace vs Liverpool,1-2,586.0,349.0,-204.0
2019/2020,Unknown,Everton vs Norwich,0-2,-278.0,438.0,752.0
2019/2020,Unknown,Watford vs Burnley,0-3,125.0,229.0,242.0
2019/2020,Unknown,West Ham vs Tottenham,2-3,374.0,337.0,-149.0
2019/2020,Unknown,Liverpool vs Manchester City,3-1,169.0,264.0,154.0
2019/2020,Unknown,Manchester Utd vs Brighton,3-1,-156.0,275.0,522.0
2019/2020,Unknown,Wolves vs Aston Villa,2-1,-143.0,279.0,434.0
2019/2020,Unknown,Leicester vs Arsenal,2-0,-111.0,300.0,280.0
2019/2020,Unknown,Burnley vs West Ham,3-0,116.0,261.0,231.0
2019/2020,Unknown,Newcastle vs Bournemouth,2-1,160.0,227.0,185.0
2019/2020,Unknown,Southampton vs Everton,1-2,214.0,237.0,135.0
2019/2020,Unknown,Tottenham vs Sheffield Utd,1-1,-189.0,330.0,543.0
2019/2020,Unknown,Chelsea vs Crystal Palace,2-0,-233.0,376.0,655.0
2019/2020,Unknown,Norwich vs Watford,0-2,186.0,262.0,140.0
2019/2020,Unknown,Everton vs Tottenham,1-1,149.0,259.0,177.0
2019/2020,Unknown,Crystal Palace vs Leicester,0-2,273.0,252.0,106.0
2019/2020,Unknown,Watford vs Chelsea,1-2,416.0,329.0,-159.0
2019/2020,Unknown,Arsenal vs Wolves,1-1,-132.0,285.0,368.0
2019/2020,Unknown,Aston Villa vs Liverpool,1-2,828.0,519.0,-333.0
2019/2020,Unknown,Brighton vs Norwich,2-0,-169.0,345.0,438.0
2019/2020,Unknown,Manchester City vs Southampton,2-1,-1429.0,1209.0,2968.0
2019/2020,Unknown,Sheffield Utd vs Burnley,3-0,127.0,219.0,246.0
2019/2020,Unknown,West Ham vs Newcastle,2-3,-118.0,273.0,334.0
2019/2020,Unknown,Bournemouth vs Manchester Utd,1-0,261.0,257.0,108.0
2019/2020,Unknown,Arsenal vs Crystal Palace,2-2,-208.0,373.0,556.0
2019/2020,Unknown,Liverpool vs Tottenham,2-1,-208.0,383.0,539.0
2019/2020,Unknown,Norwich vs Manchester Utd,1-3,355.0,277.0,-125.0
2019/2020,Unknown,Newcastle vs Wolves,1-1,243.0,204.0,138.0
2019/2020,Unknown,Burnley vs Chelsea,2-4,407.0,304.0,-147.0
2019/2020,Unknown,Brighton vs Everton,3-2,168.0,234.0,173.0
2019/2020,Unknown,Watford vs Bournemouth,0-0,127.0,257.0,211.0
2019/2020,Unknown,West Ham vs Sheffield Utd,1-1,129.0,241.0,223.0
2019/2020,Unknown,Manchester City vs Aston Villa,3-0,-1429.0,1347.0,2649.0
2019/2020,Unknown,Southampton vs Leicester,0-9,213.0,236.0,136.0
2019/2020,Unknown,Sheffield Utd vs Arsenal,1-0,268.0,254.0,106.0
2019/2020,Unknown,Manchester Utd vs Liverpool,1-1,308.0,248.0,-102.0
2019/2020,Unknown,Crystal Palace vs Manchester City,0-2,1130.0,638.0,-476.0
2019/2020,Unknown,Aston Villa vs Brighton,2-1,137.0,246.0,206.0
2019/2020,Unknown,Bournemouth vs Norwich,0-0,-132.0,325.0,323.0
2019/2020,Unknown,Chelsea vs Newcastle,1-0,-357.0,501.0,998.0
2019/2020,Unknown,Leicester vs Burnley,2-1,-200.0,341.0,576.0
2019/2020,Unknown,Tottenham vs Watford,1-1,-196.0,345.0,548.0
2019/2020,Unknown,Wolves vs Southampton,1-1,106.0,225.0,301.0
2019/2020,Unknown,Everton vs West Ham,2-0,-123.0,301.0,322.0
2019/2020,Unknown,Newcastle vs Manchester Utd,1-0,290.0,231.0,108.0
2019/2020,Unknown,Arsenal vs Bournemouth,1-0,-270.0,472.0,649.0
2019/2020,Unknown,Manchester City vs Wolves,0-2,-769.0,822.0,1968.0
2019/2020,Unknown,Southampton vs Chelsea,1-4,374.0,317.0,-143.0
2019/2020,Unknown,West Ham vs Crystal Palace,1-2,100.0,267.0,278.0
2019/2020,Unknown,Burnley vs Everton,1-0,218.0,223.0,140.0
2019/2020,Unknown,Liverpool vs Leicester,2-1,-169.0,334.0,454.0
2019/2020,Unknown,Norwich vs Aston Villa,1-5,142.0,259.0,185.0
2019/2020,Unknown,Watford vs Sheffield Utd,0-0,136.0,229.0,221.0
2019/2020,Unknown,Brighton vs Tottenham,3-0,400.0,291.0,-139.0
2019/2020,Unknown,Manchester Utd vs Arsenal,1-1,124.0,256.0,219.0
2019/2020,Unknown,Leicester vs Newcastle,5-0,-192.0,321.0,596.0
2019/2020,Unknown,Everton vs Manchester City,1-3,752.0,459.0,-286.0
2019/2020,Unknown,Aston Villa vs Burnley,2-2,129.0,243.0,220.0
2019/2020,Unknown,Bournemouth vs West Ham,2-2,140.0,262.0,188.0
2019/2020,Unknown,Chelsea vs Brighton,2-0,-238.0,376.0,673.0
2019/2020,Unknown,Crystal Palace vs Norwich,2-0,-109.0,279.0,293.0
2019/2020,Unknown,Tottenham vs Southampton,2-1,-263.0,411.0,722.0
2019/2020,Unknown,Wolves vs Watford,2-0,-108.0,246.0,328.0
2019/2020,Unknown,Sheffield Utd vs Liverpool,0-1,786.0,438.0,-286.0
2019/2020,Unknown,Arsenal vs Aston Villa,3-2,-238.0,405.0,626.0
2019/2020,Unknown,Chelsea vs Liverpool,1-2,225.0,270.0,117.0
2019/2020,Unknown,Crystal Palace vs Wolves,1-1,174.0,211.0,185.0
2019/2020,Unknown,West Ham vs Manchester Utd,2-0,208.0,249.0,134.0
2019/2020,Unknown,Newcastle vs Brighton,0-0,139.0,222.0,221.0
2019/2020,Unknown,Burnley vs Norwich,2-0,102.0,275.0,259.0
2019/2020,Unknown,Everton vs Sheffield Utd,0-2,-132.0,258.0,421.0
2019/2020,Unknown,Manchester City vs Watford,8-0,-1000.0,982.0,2363.0
2019/2020,Unknown,Leicester vs Tottenham,2-1,172.0,244.0,162.0
2019/2020,Unknown,Southampton vs Bournemouth,1-3,117.0,256.0,235.0
2019/2020,Unknown,Aston Villa vs West Ham,0-0,173.0,262.0,152.0
2019/2020,Unknown,Watford vs Arsenal,2-2,311.0,290.0,-116.0
2019/2020,Unknown,Bournemouth vs Everton,3-1,235.0,250.0,120.0
2019/2020,Unknown,Norwich vs Manchester City,3-2,2543.0,1110.0,-1111.0
2019/2020,Unknown,Brighton vs Burnley,1-1,110.0,240.0,267.0
2019/2020,Unknown,Manchester Utd vs Leicester,1-0,112.0,236.0,270.0
2019/2020,Unknown,Sheffield Utd vs Southampton,0-1,146.0,229.0,202.0
2019/2020,Unknown,Tottenham vs Crystal Palace,4-0,-244.0,400.0,674.0
2019/2020,Unknown,Wolves vs Chelsea,2-5,202.0,241.0,140.0
2019/2020,Unknown,Liverpool vs Newcastle,3-1,-500.0,634.0,1319.0
2019/2020,Unknown,Arsenal vs Tottenham,2-2,158.0,264.0,165.0
2019/2020,Unknown,Everton vs Wolves,3-2,106.0,225.0,300.0
2019/2020,Unknown,Burnley vs Liverpool,0-3,777.0,448.0,-294.0
2019/2020,Unknown,Chelsea vs Sheffield Utd,2-2,-244.0,374.0,713.0
