season,date,match_name,result,h_odd,d_odd,a_odd
2020/2021,Unknown,Chelsea vs Crystal Palace,4-0,1.52,4.35,6.55
2020/2021,Unknown,Liverpool vs Arsenal,3-1,1.49,5.09,5.88
2020/2021,Unknown,Fulham vs Aston Villa,0-3,3.04,3.4,2.4
2020/2021,Unknown,West Ham vs Wolves,4-0,3.38,3.3,2.28
2020/2021,Unknown,Manchester City vs Leicester,2-5,1.31,5.91,9.42
2020/2021,Unknown,Tottenham vs Newcastle,1-1,1.42,4.89,7.8
2020/2021,Unknown,Sheffield Utd vs Leeds,0-1,2.94,3.39,2.48
2020/2021,Unknown,Burnley vs Southampton,0-1,3.25,3.42,2.28
2020/2021,Unknown,West Brom vs Chelsea,3-3,6.71,4.85,1.46
2020/2021,Unknown,Crystal Palace vs Everton,1-2,3.53,3.34,2.19
2020/2021,Unknown,Brighton vs Manchester Utd,2-3,5.38,4.2,1.63
2020/2021,Unknown,Wolves vs Manchester City,1-3,7.0,4.57,1.48
2020/2021,Unknown,Aston Villa vs Sheffield Utd,1-0,2.47,3.18,3.14
2020/2021,Unknown,Leicester vs Burnley,4-2,1.55,4.25,6.3
2020/2021,Unknown,Chelsea vs Liverpool,0-2,3.41,3.88,2.05
2020/2021,Unknown,Newcastle vs Brighton,0-3,2.62,3.21,2.87
2020/2021,Unknown,Southampton vs Tottenham,2-5,3.37,3.39,2.24
2020/2021,Unknown,Arsenal vs West Ham,2-1,1.51,4.49,6.59
2020/2021,Unknown,Manchester Utd vs Crystal Palace,1-3,1.37,5.13,8.67
2020/2021,Unknown,Leeds vs Fulham,4-3,1.72,3.83,5.1
2020/2021,Unknown,Everton vs West Brom,5-2,1.58,4.09,6.16
2020/2021,Unknown,Brighton vs Chelsea,1-3,5.96,4.39,1.55
2020/2021,Unknown,Sheffield Utd vs Wolves,0-2,3.25,2.88,2.6
2020/2021,Unknown,Tottenham vs Everton,0-1,2.07,3.41,3.79
2020/2021,Unknown,West Brom vs Leicester,0-3,3.36,3.36,2.26
2020/2021,Unknown,West Ham vs Newcastle,0-2,2.01,3.59,3.78
2020/2021,Unknown,Liverpool vs Leeds,4-3,1.27,6.21,10.71
2020/2021,Unknown,Crystal Palace vs Southampton,1-0,3.07,3.25,2.45
2020/2021,Unknown,Fulham vs Arsenal,0-3,5.32,3.98,1.67
