season,date,match_name,result,h_odd,d_odd,a_odd
2006/2007,Unknown,Middlesbrough vs Portsmouth,0-4,2.06,3.27,3.63
2006/2007,Unknown,Blackburn vs Chelsea,0-2,7.07,3.73,1.52
2006/2007,Unknown,Aston Villa vs Newcastle,2-0,2.36,3.21,3.0
2006/2007,Unknown,Manchester City vs Arsenal,1-0,5.22,3.48,1.7
2006/2007,Unknown,Charlton vs Bolton,2-0,2.59,3.24,2.66
2006/2007,Unknown,Fulham vs Sheffield Utd,1-0,1.92,3.32,4.05
2006/2007,Unknown,Tottenham vs Everton,0-2,1.71,3.44,5.15
2006/2007,Unknown,Watford vs Manchester Utd,1-2,8.08,4.18,1.42
2006/2007,Unknown,Wigan vs Reading,1-0,2.03,3.28,3.66
2006/2007,Unknown,Liverpool vs West Ham,2-1,1.42,4.13,8.08
2006/2007,Unknown,Charlton vs Manchester Utd,0-3,6.45,3.6,1.57
2006/2007,Unknown,Fulham vs Bolton,1-1,2.43,3.21,2.79
2006/2007,Unknown,Middlesbrough vs Chelsea,2-1,8.17,3.93,1.44
2006/2007,Unknown,Aston Villa vs Reading,2-1,2.02,3.25,3.78
2006/2007,Unknown,Blackburn vs Everton,1-1,2.27,3.2,3.16
2006/2007,Unknown,Manchester City vs Portsmouth,0-0,2.04,3.28,3.64
2006/2007,Unknown,Tottenham vs Sheffield Utd,2-0,1.46,3.85,7.62
2006/2007,Unknown,Watford vs West Ham,1-1,2.67,3.26,2.57
2006/2007,Unknown,Chelsea vs Manchester City,3-0,1.22,5.4,12.87
2006/2007,Unknown,Manchester Utd vs Fulham,5-1,1.26,5.08,11.59
2006/2007,Unknown,Bolton vs Tottenham,2-0,2.7,3.17,2.62
2006/2007,Unknown,Arsenal vs Aston Villa,1-1,1.29,4.88,11.54
2006/2007,Unknown,Everton vs Watford,2-1,1.65,3.52,5.6
2006/2007,Unknown,Newcastle vs Wigan,2-1,1.71,3.45,4.92
2006/2007,Unknown,Portsmouth vs Blackburn,3-0,2.35,3.19,3.01
2006/2007,Unknown,Reading vs Middlesbrough,3-2,2.26,3.24,3.1
2006/2007,Unknown,West Ham vs Charlton,3-1,2.02,3.2,3.64
2006/2007,Unknown,Sheffield Utd vs Liverpool,1-1,7.25,3.62,1.53
