season,date,match_name,result,h_odd,d_odd,a_odd
2021/2022,Unknown,Brighton vs Everton,0-2,2.31,3.26,3.36
2021/2022,Unknown,Newcastle vs Southampton,2-2,2.43,3.56,2.89
2021/2022,Unknown,Norwich vs Leicester,1-2,4.26,3.66,1.89
2021/2022,Unknown,West Ham vs Crystal Palace,2-2,1.57,4.13,6.39
2021/2022,Unknown,Manchester City vs Arsenal,5-0,1.35,5.24,9.76
2021/2022,Unknown,West Ham vs Leicester,4-1,2.46,3.49,2.91
2021/2022,Unknown,Arsenal vs Chelsea,0-2,4.58,3.56,1.87
2021/2022,Unknown,Southampton vs Manchester Utd,1-1,5.49,4.35,1.61
2021/2022,Unknown,Wolves vs Tottenham,0-1,2.95,3.08,2.69
2021/2022,Unknown,Brighton vs Watford,2-0,1.75,3.61,5.31
2021/2022,Unknown,Aston Villa vs Newcastle,2-0,1.84,3.96,4.22
2021/2022,Unknown,Crystal Palace vs Brentford,0-0,2.67,3.18,2.88
2021/2022,Unknown,Leeds vs Everton,2-2,2.12,3.51,3.56
2021/2022,Unknown,Manchester City vs Norwich,5-0,1.12,10.22,23.25
2021/2022,Unknown,Liverpool vs Burnley,2-0,1.25,6.59,12.1
2021/2022,Unknown,Tottenham vs Manchester City,1-0,6.06,4.16,1.59
2021/2022,Unknown,Newcastle vs West Ham,2-4,3.38,3.52,2.19
2021/2022,Unknown,Norwich vs Liverpool,0-3,6.73,4.86,1.47
2021/2022,Unknown,Burnley vs Brighton,1-2,3.19,3.13,2.49
2021/2022,Unknown,Chelsea vs Crystal Palace,3-0,1.33,5.21,10.78
2021/2022,Unknown,Everton vs Southampton,3-1,2.06,3.4,3.93
2021/2022,Unknown,Leicester vs Wolves,1-0,1.75,3.76,5.09
2021/2022,Unknown,Watford vs Aston Villa,3-2,3.53,3.32,2.21
2021/2022,Unknown,Manchester Utd vs Leeds,5-1,1.64,4.23,5.27
2021/2022,Unknown,Brentford vs Arsenal,2-0,3.92,3.3,2.1
