season,date,match_name,result,h_odd,d_odd,a_odd
2012/2013,Unknown,Fulham vs Arsenal,0-1,504.0,313.0,-179.0
2012/2013,Unknown,Norwich vs Reading,2-1,-135.0,264.0,398.0
2012/2013,Unknown,QPR vs Stoke,0-2,112.0,222.0,273.0
2012/2013,Unknown,Sunderland vs Everton,1-0,233.0,227.0,125.0
2012/2013,Unknown,Swansea vs Southampton,0-0,124.0,233.0,227.0
2012/2013,Unknown,West Brom vs Newcastle,1-1,133.0,233.0,210.0
2012/2013,Unknown,West Ham vs Wigan,2-0,136.0,233.0,206.0
2012/2013,Unknown,Fulham vs Chelsea,0-3,413.0,280.0,-145.0
2012/2013,Unknown,Manchester City vs Wigan,1-0,-370.0,484.0,1014.0
2012/2013,Unknown,West Ham vs Manchester Utd,2-2,409.0,268.0,-139.0
2012/2013,Unknown,Arsenal vs Everton,0-0,-147.0,286.0,413.0
2012/2013,Unknown,Stoke vs Manchester Utd,0-2,542.0,285.0,-175.0
2012/2013,Unknown,Newcastle vs Sunderland,0-3,-119.0,244.0,365.0
2012/2013,Unknown,Arsenal vs Norwich,3-1,-400.0,509.0,1166.0
2012/2013,Unknown,Aston Villa vs Fulham,1-1,123.0,231.0,231.0
2012/2013,Unknown,Everton vs QPR,2-0,-217.0,342.0,640.0
2012/2013,Unknown,Reading vs Liverpool,0-0,625.0,368.0,-233.0
2012/2013,Unknown,Southampton vs West Ham,1-1,-133.0,272.0,378.0
2012/2013,Unknown,Manchester Utd vs Manchester City,1-2,141.0,227.0,202.0
2012/2013,Unknown,QPR vs Wigan,1-1,134.0,237.0,202.0
2012/2013,Unknown,Chelsea vs Sunderland,2-1,-357.0,463.0,1042.0
2012/2013,Unknown,Newcastle vs Fulham,1-0,-112.0,252.0,317.0
2012/2013,Unknown,Tottenham vs Everton,2-2,118.0,225.0,247.0
2012/2013,Unknown,Liverpool vs West Ham,0-0,-345.0,454.0,944.0
2012/2013,Unknown,Norwich vs Swansea,2-2,152.0,225.0,186.0
2012/2013,Unknown,Stoke vs Aston Villa,1-3,110.0,222.0,275.0
2012/2013,Unknown,West Brom vs Arsenal,1-2,351.0,272.0,-130.0
2012/2013,Unknown,Reading vs Southampton,0-2,244.0,248.0,110.0
2012/2013,Unknown,Fulham vs QPR,3-2,106.0,243.0,263.0
2012/2013,Unknown,Aston Villa vs Liverpool,1-2,421.0,307.0,-159.0
2012/2013,Unknown,Everton vs Stoke,1-0,-139.0,249.0,454.0
2012/2013,Unknown,Arsenal vs Reading,4-1,-417.0,528.0,1140.0
2012/2013,Unknown,Manchester City vs Newcastle,4-0,-357.0,455.0,1010.0
2012/2013,Unknown,Southampton vs Chelsea,2-1,202.0,231.0,138.0
2012/2013,Unknown,Swansea vs Tottenham,1-2,210.0,231.0,134.0
2012/2013,Unknown,West Ham vs West Brom,3-1,112.0,236.0,254.0
2012/2013,Unknown,Wigan vs Norwich,1-0,-127.0,257.0,369.0
2012/2013,Unknown,Sunderland vs Manchester Utd,0-1,470.0,272.0,-154.0
2012/2013,Unknown,Chelsea vs West Ham,2-0,-278.0,405.0,759.0
2012/2013,Unknown,Wigan vs Newcastle,2-1,122.0,235.0,229.0
2012/2013,Unknown,Tottenham vs Fulham,0-1,-200.0,321.0,573.0
2012/2013,Unknown,Sunderland vs Norwich,1-1,-101.0,238.0,293.0
2012/2013,Unknown,Manchester Utd vs Reading,1-0,-769.0,763.0,1755.0
2012/2013,Unknown,Aston Villa vs QPR,3-2,134.0,227.0,214.0
2012/2013,Unknown,Southampton vs Liverpool,3-1,278.0,265.0,-105.0
2012/2013,Unknown,Stoke vs West Brom,0-0,170.0,214.0,175.0
2012/2013,Unknown,Swansea vs Arsenal,0-2,231.0,243.0,118.0
2012/2013,Unknown,Everton vs Manchester City,2-0,241.0,236.0,119.0
2012/2013,Unknown,Liverpool vs Tottenham,3-2,-118.0,280.0,300.0
2012/2013,Unknown,Newcastle vs Stoke,2-1,-132.0,250.0,398.0
2012/2013,Unknown,Norwich vs Southampton,0-0,162.0,224.0,175.0
2012/2013,Unknown,QPR vs Sunderland,3-1,124.0,225.0,235.0
2012/2013,Unknown,Reading vs Aston Villa,1-2,150.0,231.0,184.0
2012/2013,Unknown,West Brom vs Swansea,2-1,129.0,235.0,214.0
2012/2013,Unknown,Aston Villa vs Manchester City,0-1,644.0,365.0,-233.0
2012/2013,Unknown,Tottenham vs Arsenal,2-1,134.0,242.0,202.0
2012/2013,Unknown,Wigan vs Liverpool,0-4,355.0,275.0,-130.0
2012/2013,Unknown,Chelsea vs West Brom,1-0,-263.0,382.0,747.0
2012/2013,Unknown,Everton vs Reading,3-1,-278.0,388.0,793.0
2012/2013,Unknown,Manchester Utd vs Norwich,4-0,-385.0,476.0,1070.0
2012/2013,Unknown,Southampton vs QPR,1-2,-149.0,286.0,415.0
2012/2013,Unknown,Stoke vs West Ham,0-1,137.0,220.0,215.0
2012/2013,Unknown,Sunderland vs Fulham,2-2,125.0,227.0,231.0
2012/2013,Unknown,Swansea vs Newcastle,1-0,104.0,245.0,263.0
2012/2013,Unknown,West Ham vs Tottenham,2-3,249.0,231.0,114.0
2012/2013,Unknown,Manchester City vs Chelsea,2-0,104.0,245.0,266.0
2012/2013,Unknown,Newcastle vs Southampton,4-2,117.0,236.0,240.0
2012/2013,Unknown,Arsenal vs Aston Villa,2-1,-333.0,451.0,878.0
2012/2013,Unknown,Norwich vs Everton,2-1,246.0,227.0,119.0
2012/2013,Unknown,QPR vs Manchester Utd,0-2,534.0,323.0,-192.0
2012/2013,Unknown,Reading vs Wigan,0-3,154.0,231.0,179.0
2012/2013,Unknown,West Brom vs Sunderland,2-1,-118.0,250.0,344.0
2012/2013,Unknown,Fulham vs Stoke,1-0,108.0,223.0,275.0
2012/2013,Unknown,Liverpool vs Swansea,5-0,-256.0,380.0,699.0
2012/2013,Unknown,Liverpool vs West Brom,0-2,-263.0,380.0,744.0
2012/2013,Unknown,Manchester Utd vs Everton,2-0,-139.0,273.0,391.0
2012/2013,Unknown,Aston Villa vs West Ham,2-1,183.0,225.0,156.0
2012/2013,Unknown,Southampton vs Manchester City,3-1,430.0,297.0,-156.0
2012/2013,Unknown,Chelsea vs Wigan,4-1,-294.0,418.0,790.0
2012/2013,Unknown,Norwich vs Fulham,0-0,131.0,231.0,220.0
2012/2013,Unknown,Stoke vs Reading,2-1,-116.0,243.0,351.0
2012/2013,Unknown,Sunderland vs Arsenal,0-1,330.0,256.0,-116.0
2012/2013,Unknown,Swansea vs QPR,4-1,-137.0,261.0,409.0
2012/2013,Unknown,Tottenham vs Newcastle,2-1,-159.0,289.0,450.0
2012/2013,Unknown,Manchester City vs Liverpool,2-2,-122.0,261.0,345.0
2012/2013,Unknown,West Brom vs Tottenham,0-1,250.0,235.0,114.0
2012/2013,Unknown,Fulham vs Manchester Utd,0-1,503.0,324.0,-189.0
2012/2013,Unknown,Arsenal vs Stoke,1-0,-256.0,359.0,793.0
2012/2013,Unknown,Everton vs Aston Villa,3-3,-270.0,379.0,782.0
2012/2013,Unknown,Newcastle vs Chelsea,3-2,301.0,246.0,-105.0
2012/2013,Unknown,Reading vs Sunderland,2-1,142.0,229.0,199.0
2012/2013,Unknown,West Ham vs Swansea,1-0,141.0,229.0,199.0
2012/2013,Unknown,Wigan vs Southampton,2-2,120.0,239.0,229.0
2012/2013,Unknown,QPR vs Norwich,0-0,125.0,220.0,239.0
2012/2013,Unknown,Fulham vs West Ham,3-1,138.0,227.0,208.0
2012/2013,Unknown,Manchester Utd vs Southampton,2-1,-435.0,559.0,1066.0
2012/2013,Unknown,Reading vs Chelsea,2-2,501.0,317.0,-182.0
2012/2013,Unknown,Arsenal vs Liverpool,2-2,114.0,243.0,239.0
2012/2013,Unknown,Everton vs West Brom,2-1,-179.0,305.0,518.0
2012/2013,Unknown,Norwich vs Tottenham,1-1,334.0,260.0,-119.0
2012/2013,Unknown,Aston Villa vs Newcastle,1-2,179.0,225.0,156.0
2012/2013,Unknown,QPR vs Manchester City,0-0,648.0,342.0,-227.0
2012/2013,Unknown,Stoke vs Wigan,2-2,120.0,219.0,249.0
2012/2013,Unknown,Sunderland vs Swansea,0-0,149.0,223.0,190.0
2012/2013,Unknown,Arsenal vs West Ham,5-1,-217.0,340.0,620.0
2012/2013,Unknown,Southampton vs Everton,0-0,268.0,238.0,106.0
2012/2013,Unknown,Tottenham vs Manchester Utd,1-1,193.0,247.0,136.0
2012/2013,Unknown,Chelsea vs Arsenal,2-1,-104.0,257.0,281.0
2012/2013,Unknown,West Brom vs Aston Villa,2-2,-120.0,257.0,344.0
2012/2013,Unknown,Liverpool vs Norwich,5-0,-323.0,433.0,861.0
2012/2013,Unknown,Manchester City vs Fulham,2-0,-435.0,516.0,1210.0
2012/2013,Unknown,Newcastle vs Reading,1-2,-154.0,283.0,443.0
2012/2013,Unknown,Swansea vs Stoke,3-1,116.0,221.0,261.0
2012/2013,Unknown,West Ham vs QPR,1-1,108.0,239.0,262.0
2012/2013,Unknown,Wigan vs Sunderland,2-3,112.0,229.0,262.0
2012/2013,Unknown,Chelsea vs Southampton,2-2,-500.0,582.0,1244.0
2012/2013,Unknown,Arsenal vs Manchester City,0-2,171.0,231.0,161.0
2012/2013,Unknown,Manchester Utd vs Liverpool,2-1,-102.0,246.0,291.0
2012/2013,Unknown,Aston Villa vs Southampton,0-1,150.0,236.0,181.0
2012/2013,Unknown,Everton vs Swansea,0-0,-172.0,301.0,490.0
2012/2013,Unknown,Fulham vs Wigan,1-1,104.0,242.0,266.0
2012/2013,Unknown,Norwich vs Newcastle,0-0,116.0,243.0,231.0
2012/2013,Unknown,Reading vs West Brom,3-2,184.0,233.0,150.0
2012/2013,Unknown,Stoke vs Chelsea,0-4,346.0,247.0,-118.0
2012/2013,Unknown,Sunderland vs West Ham,3-0,150.0,222.0,193.0
2012/2013,Unknown,QPR vs Tottenham,0-0,349.0,271.0,-128.0
2012/2013,Unknown,Newcastle vs Everton,1-2,258.0,239.0,106.0
2012/2013,Unknown,Chelsea vs QPR,0-1,-417.0,500.0,1086.0
2012/2013,Unknown,Liverpool vs Sunderland,3-0,-270.0,380.0,749.0
2012/2013,Unknown,Southampton vs Arsenal,1-1,386.0,286.0,-147.0
2012/2013,Unknown,Manchester City vs Stoke,3-0,-303.0,392.0,918.0
2012/2013,Unknown,Swansea vs Aston Villa,2-2,-169.0,293.0,468.0
2012/2013,Unknown,Tottenham vs Reading,3-1,-312.0,407.0,869.0
2012/2013,Unknown,West Ham vs Norwich,2-1,-105.0,247.0,287.0
2012/2013,Unknown,Wigan vs Manchester Utd,0-4,388.0,274.0,-141.0
2012/2013,Unknown,West Brom vs Fulham,1-2,-105.0,250.0,283.0
2012/2013,Unknown,QPR vs Liverpool,0-3,338.0,267.0,-125.0
2012/2013,Unknown,Everton vs Chelsea,1-2,204.0,229.0,133.0
2012/2013,Unknown,Arsenal vs Newcastle,7-3,-250.0,361.0,672.0
2012/2013,Unknown,Aston Villa vs Wigan,0-3,172.0,218.0,164.0
2012/2013,Unknown,Fulham vs Swansea,1-2,120.0,233.0,227.0
2012/2013,Unknown,Manchester Utd vs West Brom,2-0,-345.0,455.0,872.0
2012/2013,Unknown,Norwich vs Manchester City,3-4,521.0,305.0,-185.0
2012/2013,Unknown,Reading vs West Ham,1-0,179.0,227.0,152.0
2012/2013,Unknown,Stoke vs Southampton,3-3,-109.0,231.0,316.0
2012/2013,Unknown,Sunderland vs Tottenham,1-2,250.0,225.0,116.0
2012/2013,Unknown,Stoke vs Liverpool,3-1,278.0,231.0,100.0
2012/2013,Unknown,Aston Villa vs Tottenham,0-4,301.0,250.0,-110.0
2012/2013,Unknown,QPR vs West Brom,1-2,129.0,236.0,204.0
2012/2013,Unknown,Everton vs Wigan,2-1,-182.0,301.0,514.0
2012/2013,Unknown,Fulham vs Southampton,1-1,-111.0,250.0,301.0
2012/2013,Unknown,Manchester Utd vs Newcastle,4-3,-417.0,505.0,1056.0
2012/2013,Unknown,Norwich vs Chelsea,0-1,446.0,289.0,-161.0
2012/2013,Unknown,Sunderland vs Manchester City,1-0,558.0,304.0,-192.0
2012/2013,Unknown,Reading vs Swansea,0-0,194.0,231.0,139.0
2012/2013,Unknown,Chelsea vs Aston Villa,8-0,-303.0,422.0,760.0
2012/2013,Unknown,Swansea vs Manchester Utd,1-1,384.0,277.0,-143.0
2012/2013,Unknown,Liverpool vs Fulham,4-0,-222.0,332.0,625.0
2012/2013,Unknown,Manchester City vs Reading,1-0,-909.0,797.0,1807.0
2012/2013,Unknown,Newcastle vs QPR,1-0,108.0,236.0,254.0
2012/2013,Unknown,Southampton vs Sunderland,0-1,102.0,240.0,271.0
2012/2013,Unknown,Tottenham vs Stoke,0-0,-167.0,273.0,496.0
2012/2013,Unknown,West Brom vs Norwich,2-1,100.0,240.0,277.0
2012/2013,Unknown,West Ham vs Everton,1-2,190.0,222.0,147.0
2012/2013,Unknown,Wigan vs Arsenal,0-1,380.0,274.0,-141.0
2012/2013,Unknown,Reading vs Arsenal,2-5,458.0,305.0,-172.0
2012/2013,Unknown,West Brom vs West Ham,0-0,-102.0,245.0,275.0
2012/2013,Unknown,Tottenham vs Swansea,1-0,-156.0,284.0,426.0
2012/2013,Unknown,Liverpool vs Aston Villa,1-3,-294.0,390.0,817.0
2012/2013,Unknown,Manchester Utd vs Sunderland,3-1,-500.0,557.0,1353.0
2012/2013,Unknown,Norwich vs Wigan,2-1,124.0,239.0,214.0
2012/2013,Unknown,QPR vs Fulham,2-1,154.0,229.0,174.0
2012/2013,Unknown,Stoke vs Everton,1-1,215.0,210.0,139.0
2012/2013,Unknown,Newcastle vs Manchester City,1-3,429.0,293.0,-159.0
2012/2013,Unknown,Sunderland vs Reading,3-0,-112.0,241.0,322.0
2012/2013,Unknown,Fulham vs Newcastle,2-1,102.0,249.0,261.0
2012/2013,Unknown,West Ham vs Liverpool,2-3,200.0,221.0,140.0
2012/2013,Unknown,Everton vs Tottenham,2-1,-109.0,250.0,296.0
2012/2013,Unknown,Manchester City vs Manchester Utd,2-3,110.0,236.0,247.0
2012/2013,Unknown,Arsenal vs West Brom,2-0,-189.0,300.0,535.0
2012/2013,Unknown,Aston Villa vs Stoke,0-0,162.0,206.0,186.0
2012/2013,Unknown,Southampton vs Reading,1-0,-112.0,262.0,300.0
2012/2013,Unknown,Sunderland vs Chelsea,1-3,503.0,279.0,-167.0
2012/2013,Unknown,Swansea vs Norwich,3-4,-145.0,277.0,394.0
2012/2013,Unknown,Wigan vs QPR,2-2,118.0,248.0,223.0
2012/2013,Unknown,Newcastle vs Wigan,3-0,-101.0,239.0,285.0
2012/2013,Unknown,Norwich vs Sunderland,2-1,102.0,227.0,283.0
2012/2013,Unknown,Reading vs Manchester Utd,3-4,634.0,349.0,-233.0
2012/2013,Unknown,Arsenal vs Swansea,0-2,-217.0,336.0,611.0
2012/2013,Unknown,Fulham vs Tottenham,0-3,191.0,234.0,141.0
2012/2013,Unknown,Liverpool vs Southampton,1-0,-286.0,384.0,776.0
2012/2013,Unknown,Manchester City vs Everton,1-1,-189.0,305.0,538.0
2012/2013,Unknown,QPR vs Aston Villa,1-1,-104.0,244.0,291.0
2012/2013,Unknown,West Brom vs Stoke,0-1,114.0,224.0,250.0
2012/2013,Unknown,West Ham vs Chelsea,3-1,350.0,246.0,-119.0
2012/2013,Unknown,Manchester Utd vs West Ham,1-0,-435.0,530.0,1087.0
2012/2013,Unknown,Wigan vs Manchester City,0-2,595.0,350.0,-227.0
2012/2013,Unknown,Chelsea vs Fulham,0-0,-244.0,365.0,665.0
2012/2013,Unknown,Everton vs Arsenal,1-1,142.0,238.0,187.0
2012/2013,Unknown,Southampton vs Norwich,1-1,-109.0,254.0,291.0
2012/2013,Unknown,Stoke vs Newcastle,2-1,108.0,227.0,273.0
2012/2013,Unknown,Swansea vs West Brom,3-1,124.0,239.0,217.0
2012/2013,Unknown,Tottenham vs Liverpool,2-1,146.0,234.0,187.0
2012/2013,Unknown,Aston Villa vs Reading,1-0,-102.0,245.0,282.0
2012/2013,Unknown,Sunderland vs QPR,0-0,133.0,219.0,215.0
2012/2013,Unknown,Chelsea vs Manchester City,0-0,147.0,238.0,177.0
2012/2013,Unknown,Tottenham vs West Ham,3-1,-147.0,271.0,409.0
2012/2013,Unknown,Southampton vs Newcastle,2-0,108.0,248.0,239.0
2012/2013,Unknown,Swansea vs Liverpool,0-0,254.0,238.0,106.0
2012/2013,Unknown,Aston Villa vs Arsenal,0-0,351.0,272.0,-130.0
2012/2013,Unknown,Everton vs Norwich,1-1,-213.0,334.0,582.0
2012/2013,Unknown,Manchester Utd vs QPR,3-1,-625.0,651.0,1442.0
2012/2013,Unknown,Stoke vs Fulham,1-0,112.0,229.0,248.0
2012/2013,Unknown,Wigan vs Reading,3-2,-110.0,252.0,303.0
2012/2013,Unknown,Sunderland vs West Brom,2-4,141.0,229.0,193.0
2012/2013,Unknown,West Ham vs Stoke,1-1,112.0,219.0,259.0
2012/2013,Unknown,Fulham vs Sunderland,1-3,-141.0,267.0,396.0
2012/2013,Unknown,Norwich vs Manchester Utd,1-0,538.0,334.0,-200.0
2012/2013,Unknown,Liverpool vs Wigan,3-0,-222.0,338.0,621.0
2012/2013,Unknown,Manchester City vs Aston Villa,5-0,-526.0,573.0,1316.0
2012/2013,Unknown,Newcastle vs Swansea,1-2,106.0,238.0,262.0
2012/2013,Unknown,QPR vs Southampton,1-3,-110.0,254.0,294.0
2012/2013,Unknown,Reading vs Everton,2-1,343.0,270.0,-127.0
2012/2013,Unknown,West Brom vs Chelsea,2-1,250.0,250.0,104.0
2012/2013,Unknown,Arsenal vs Tottenham,5-2,-106.0,257.0,284.0
2012/2013,Unknown,Chelsea vs Liverpool,1-1,-120.0,261.0,324.0
2012/2013,Unknown,Newcastle vs West Ham,0-1,-104.0,250.0,282.0
2012/2013,Unknown,Manchester City vs Tottenham,2-1,-200.0,346.0,505.0
2012/2013,Unknown,Aston Villa vs Manchester Utd,2-3,618.0,362.0,-238.0
2012/2013,Unknown,Arsenal vs Fulham,3-3,-185.0,311.0,505.0
2012/2013,Unknown,Everton vs Sunderland,2-1,-238.0,341.0,714.0
2012/2013,Unknown,Reading vs Norwich,0-0,125.0,240.0,214.0
2012/2013,Unknown,Southampton vs Swansea,1-1,142.0,247.0,181.0
2012/2013,Unknown,Stoke vs QPR,1-0,-102.0,236.0,294.0
2012/2013,Unknown,Wigan vs West Brom,1-2,116.0,239.0,234.0
2012/2013,Unknown,West Brom vs Southampton,2-0,-123.0,262.0,333.0
2012/2013,Unknown,Liverpool vs Newcastle,1-1,-167.0,312.0,438.0
2012/2013,Unknown,QPR vs Reading,1-1,-119.0,256.0,315.0
2012/2013,Unknown,West Ham vs Manchester City,0-0,380.0,281.0,-143.0
2012/2013,Unknown,Fulham vs Everton,2-2,165.0,231.0,161.0
2012/2013,Unknown,Norwich vs Stoke,1-0,144.0,224.0,194.0
2012/2013,Unknown,Sunderland vs Aston Villa,0-1,100.0,229.0,292.0
2012/2013,Unknown,Swansea vs Chelsea,1-1,326.0,263.0,-122.0
2012/2013,Unknown,Tottenham vs Wigan,0-1,-217.0,332.0,592.0
2012/2013,Unknown,Manchester Utd vs Arsenal,2-1,-143.0,285.0,376.0
2012/2013,Unknown,Chelsea vs Manchester Utd,2-3,127.0,239.0,209.0
2012/2013,Unknown,Newcastle vs West Brom,2-1,-109.0,250.0,293.0
2012/2013,Unknown,Southampton vs Tottenham,1-2,258.0,247.0,104.0
2012/2013,Unknown,Everton vs Liverpool,2-2,159.0,218.0,177.0
2012/2013,Unknown,Manchester City vs Swansea,1-0,-455.0,516.0,1209.0
2012/2013,Unknown,Arsenal vs QPR,1-0,-278.0,386.0,786.0
2012/2013,Unknown,Reading vs Fulham,3-3,198.0,231.0,138.0
2012/2013,Unknown,Stoke vs Sunderland,0-0,-109.0,233.0,322.0
2012/2013,Unknown,Wigan vs West Ham,2-1,122.0,237.0,220.0
2012/2013,Unknown,Aston Villa vs Norwich,1-1,-104.0,242.0,286.0
2012/2013,Unknown,QPR vs Everton,1-1,240.0,240.0,112.0
2012/2013,Unknown,Sunderland vs Newcastle,1-1,179.0,215.0,158.0
2012/2013,Unknown,Norwich vs Arsenal,1-0,551.0,338.0,-208.0
2012/2013,Unknown,Fulham vs Aston Villa,1-0,-145.0,267.0,412.0
2012/2013,Unknown,Liverpool vs Reading,1-0,-333.0,426.0,890.0
2012/2013,Unknown,Manchester Utd vs Stoke,4-2,-345.0,422.0,985.0
2012/2013,Unknown,Swansea vs Wigan,2-1,108.0,238.0,249.0
2012/2013,Unknown,West Brom vs Manchester City,1-2,415.0,278.0,-149.0
2012/2013,Unknown,West Ham vs Southampton,4-1,-122.0,266.0,325.0
2012/2013,Unknown,Tottenham vs Chelsea,2-4,196.0,224.0,143.0
2012/2013,Unknown,Newcastle vs Manchester Utd,0-3,338.0,289.0,-135.0
2012/2013,Unknown,Liverpool vs Stoke,0-0,-208.0,313.0,619.0
2012/2013,Unknown,Tottenham vs Aston Villa,2-0,-233.0,336.0,645.0
2012/2013,Unknown,Southampton vs Fulham,2-2,150.0,233.0,177.0
2012/2013,Unknown,West Ham vs Arsenal,1-3,311.0,259.0,-118.0
2012/2013,Unknown,Chelsea vs Norwich,4-1,-500.0,549.0,1261.0
2012/2013,Unknown,Swansea vs Reading,2-2,-120.0,254.0,328.0
2012/2013,Unknown,West Brom vs QPR,3-2,-120.0,262.0,326.0
2012/2013,Unknown,Wigan vs Everton,2-2,277.0,239.0,100.0
2012/2013,Unknown,Manchester City vs Sunderland,3-0,-357.0,426.0,1014.0
2012/2013,Unknown,QPR vs West Ham,1-2,134.0,231.0,202.0
2012/2013,Unknown,Aston Villa vs West Brom,1-1,144.0,227.0,190.0
2012/2013,Unknown,Manchester Utd vs Tottenham,2-3,-189.0,311.0,507.0
2012/2013,Unknown,Everton vs Southampton,3-1,-256.0,367.0,713.0
2012/2013,Unknown,Fulham vs Manchester City,1-2,355.0,262.0,-130.0
2012/2013,Unknown,Norwich vs Liverpool,2-5,363.0,265.0,-132.0
2012/2013,Unknown,Reading vs Newcastle,2-2,170.0,227.0,161.0
2012/2013,Unknown,Stoke vs Swansea,2-0,-109.0,240.0,313.0
2012/2013,Unknown,Sunderland vs Wigan,1-0,110.0,227.0,259.0
2012/2013,Unknown,Arsenal vs Chelsea,1-2,114.0,233.0,243.0
2012/2013,Unknown,Manchester City vs Arsenal,1-1,-135.0,278.0,363.0
2012/2013,Unknown,Tottenham vs QPR,2-1,-208.0,321.0,592.0
2012/2013,Unknown,Newcastle vs Norwich,1-0,-143.0,277.0,384.0
2012/2013,Unknown,Liverpool vs Manchester Utd,1-2,167.0,218.0,169.0
2012/2013,Unknown,Chelsea vs Stoke,1-0,-270.0,362.0,805.0
2012/2013,Unknown,Southampton vs Aston Villa,4-1,124.0,233.0,224.0
2012/2013,Unknown,West Brom vs Reading,1-0,-161.0,285.0,449.0
2012/2013,Unknown,West Ham vs Sunderland,1-1,-103.0,234.0,294.0
2012/2013,Unknown,Wigan vs Fulham,1-2,136.0,225.0,202.0
2012/2013,Unknown,Swansea vs Everton,0-3,215.0,225.0,129.0
2012/2013,Unknown,Everton vs Newcastle,2-2,-192.0,305.0,529.0
2012/2013,Unknown,Reading vs Tottenham,1-3,267.0,236.0,104.0
2012/2013,Unknown,Sunderland vs Liverpool,1-1,252.0,233.0,110.0
2012/2013,Unknown,Arsenal vs Southampton,6-1,-303.0,404.0,827.0
2012/2013,Unknown,Aston Villa vs Swansea,2-0,129.0,225.0,218.0
2012/2013,Unknown,Fulham vs West Brom,3-0,112.0,233.0,250.0
2012/2013,Unknown,Manchester Utd vs Wigan,4-0,-385.0,459.0,1046.0
2012/2013,Unknown,QPR vs Chelsea,0-0,333.0,252.0,-119.0
2012/2013,Unknown,Stoke vs Manchester City,1-1,430.0,268.0,-149.0
2012/2013,Unknown,Norwich vs West Ham,0-0,140.0,227.0,196.0
2012/2013,Unknown,Newcastle vs Aston Villa,1-1,-159.0,274.0,455.0
